logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN8165_c0_g1|Tdu_TRINITY_DN15693_c0_g1	4.411912397373	4.38202721487648	12.2061975177942	3.60423908153591e-07	4.33791973508072e-07	7.23326585484246
Tpr_TRINITY_DN12409_c3_g1|Tdu_TRINITY_DN22484_c2_g8	3.0724087552059	3.0688653183608	8.13902017533845	1.28836972565322e-05	1.38437643267167e-05	3.72213464247925
Tpr_TRINITY_DN12330_c1_g4|Tdu_TRINITY_DN20630_c0_g1	5.91571109548168	5.81395430687418	36.6473844702375	1.17661895449592e-11	3.72543306590493e-11	17.2453950488771
Tpr_TRINITY_DN11324_c0_g1|Tdu_TRINITY_DN11585_c0_g1	8.09998952469191	7.70389440483223	70.8714566146946	2.11777203389447e-14	4.70998934996134e-13	22.8361334251565
Tpr_TRINITY_DN14194_c1_g7|Tdu_TRINITY_DN8757_c0_g1	4.38445310741473	4.43288200872222	14.2988465972693	8.46394375741975e-08	1.09224612231791e-07	8.69093364600033
Tpr_TRINITY_DN10288_c2_g1|Tdu_TRINITY_DN23604_c4_g1	6.74741989752909	6.69395398498098	50.463598389142	5.50618788704311e-13	3.48274828928923e-12	20.0310846583119
Tpr_TRINITY_DN14549_c5_g3|Tdu_TRINITY_DN19459_c2_g1	3.71551769796075	3.64599201582902	13.4331242816734	1.50333570758911e-07	1.89218875571418e-07	8.11509840937043
Tpr_TRINITY_DN12493_c7_g1|Tdu_TRINITY_DN18655_c4_g1	3.01878644690401	3.16410499410135	7.50007405433095	2.56410660022762e-05	2.72114658243405e-05	3.04774110621559
Tpr_TRINITY_DN13630_c0_g7|Tdu_TRINITY_DN24974_c6_g2	8.99174291588118	8.96863788923043	74.6619770160358	1.28414536328557e-14	3.84497106435356e-13	23.3249296125322
Tpr_TRINITY_DN12143_c3_g1|Tdu_TRINITY_DN20625_c4_g1	7.85928534012597	8.00020190866254	70.9106610964341	2.10655767372029e-14	4.70998934996134e-13	22.782711932747
Tpr_TRINITY_DN11809_c7_g3|Tdu_TRINITY_DN17369_c3_g2	6.07668128337627	6.32425302453567	38.7485525636206	6.90565081096381e-12	2.3951979768221e-11	17.7438333311336
Tpr_TRINITY_DN10769_c4_g1|Tdu_TRINITY_DN17328_c4_g1	9.16058221583958	9.00814045298095	63.7078718573087	5.88971363567851e-14	8.29688628282896e-13	22.2108471652729
Tpr_TRINITY_DN11075_c8_g1|Tdu_TRINITY_DN16663_c7_g1	4.12441654366243	3.44055882162681	17.9642762648311	1.01412940833678e-08	1.48447761885343e-08	10.7349969812679
Tpr_TRINITY_DN12193_c2_g1|Tdu_TRINITY_DN21687_c3_g1	4.59695091000465	3.60947893486316	11.5947645207178	5.7406867450233e-07	6.76416918185031e-07	6.72221510822356
Tpr_TRINITY_DN11366_c0_g1|Tdu_TRINITY_DN17359_c4_g3	5.31909963847878	5.87501693676968	14.7064012593367	6.52953841288837e-08	8.53496558312255e-08	8.89046949104844
Tpr_TRINITY_DN14222_c1_g6|Tdu_TRINITY_DN17376_c1_g4	5.51914579869977	5.97949790208295	30.6833153919044	6.40850018825263e-11	1.54961329676657e-10	15.654337127476
Tpr_TRINITY_DN15390_c2_g2|Tdu_TRINITY_DN18344_c3_g3	9.18620820103868	8.9001305789925	69.0124817831289	2.73339082986015e-14	5.38067006317101e-13	22.7982052449149
Tpr_TRINITY_DN14752_c6_g5|Tdu_TRINITY_DN21255_c1_g1	6.3737287553542	6.58222514114695	39.0783323176063	6.36811993864561e-12	2.24846974546015e-11	17.8860192691479
Tpr_TRINITY_DN7591_c0_g1|Tdu_TRINITY_DN21133_c2_g5	4.98133789339287	5.36198011414915	16.8796711628182	1.81505854293491e-08	2.55079278618626e-08	10.2157363070159
Tpr_TRINITY_DN10588_c1_g1|Tdu_TRINITY_DN18547_c0_g3	6.53646200936335	6.40698003428512	40.6723558258332	4.34448052302759e-12	1.65358907955383e-11	18.2604966722134
Tpr_TRINITY_DN12632_c2_g1|Tdu_TRINITY_DN23203_c1_g1	6.08665093253776	5.62201959158039	36.1391244869981	1.34457497670807e-11	4.15825062163036e-11	17.1618230012645
Tpr_TRINITY_DN13531_c2_g5|Tdu_TRINITY_DN23075_c3_g1	9.83502567636504	9.28057947994789	62.6705821221398	6.89461943765399e-14	9.00829108246057e-13	22.1294201562645
Tpr_TRINITY_DN4033_c0_g1|Tdu_TRINITY_DN17606_c4_g3	7.02216063524941	6.92893516417269	58.6960534609012	1.29277202930515e-13	1.30351878945096e-12	21.23493105151
Tpr_TRINITY_DN15099_c2_g1|Tdu_TRINITY_DN19880_c1_g2	6.8469199672826	7.02337192350285	34.1096976639329	2.33492498285971e-11	6.6638274251304e-11	16.7847804190464
Tpr_TRINITY_DN11572_c4_g1|Tdu_TRINITY_DN18680_c1_g2	3.7238835213927	4.05996751460301	11.512883322127	6.11991149523815e-07	7.19046011577268e-07	6.73105389185227
Tpr_TRINITY_DN11070_c2_g1|Tdu_TRINITY_DN18679_c0_g3	8.46181287478651	8.58982790053101	60.2398063274903	1.00775903529728e-13	1.14599328530149e-12	21.7238197483707
Tpr_TRINITY_DN13147_c4_g4|Tdu_TRINITY_DN19998_c2_g1	6.14174681698947	5.5239506951865	39.4078505076695	5.87675795783514e-12	2.10562552720349e-11	17.9089457620296
