Tdu_1	Tdu_2	Tdu_3	Tpr_1	Tpr_2	Tpr_3
Tpr_TRINITY_DN15685_c2_g1|Tdu_TRINITY_DN22086_c1_g1	2.75351127283339	2.1613598837033	2.96009344305577	3.42434415172556	3.68469960861453	4.37067164918106
Tpr_TRINITY_DN14791_c3_g1|Tdu_TRINITY_DN21819_c2_g1	2.75351127283339	2.78939110631634	3.42575701540458	4.76314606517732	4.58377069976375	3.90500807683225
Tpr_TRINITY_DN13262_c1_g1|Tdu_TRINITY_DN15604_c0_g1	3.44538897747106	3.74632238442446	3.61217013963546	4.1948623056028	4.49761405601403	4.0362526101105
Tpr_TRINITY_DN13536_c2_g1|Tdu_TRINITY_DN23682_c0_g1	7.90169449512164	8.29251531498104	7.6578884399413	7.85651756331844	7.43814224832284	7.37687679870777
Tpr_TRINITY_DN11172_c0_g1|Tdu_TRINITY_DN19599_c2_g1	4.83443126821696	5.64444277040524	5.30924300667815	4.38127542983368	4.8150962458702	5.39533370341533
Tpr_TRINITY_DN13013_c1_g1|Tdu_TRINITY_DN22768_c2_g1	5.3198580953872	5.1776616960324	5.16768886246414	6.1823713614196	6.43524817505366	5.66243777355817
Tpr_TRINITY_DN10697_c4_g1|Tdu_TRINITY_DN23832_c1_g5	7.2576426989415	7.05507509056409	7.33926548977761	7.58005529394817	7.68713453753158	7.69756599696177
Tpr_TRINITY_DN14699_c2_g1|Tdu_TRINITY_DN17783_c6_g2	10.4975688417961	10.1234671719143	10.0651289137541	11.2797623076343	10.548383626096	10.4791961059592
Tpr_TRINITY_DN12713_c1_g4|Tdu_TRINITY_DN25051_c1_g3	6.32919595996654	5.77874386211684	6.08347585856105	5.74627224661293	5.55206184003641	6.11260349624061
Tpr_TRINITY_DN13396_c0_g1|Tdu_TRINITY_DN23321_c1_g6	8.58640128699813	8.87060038319824	8.86812858060523	8.88955040798949	9.02117601207105	9.05378726940301
Tpr_TRINITY_DN11586_c1_g1|Tdu_TRINITY_DN14989_c0_g1	7.87005517794768	4.4298487196292	4.12236487195464	5.67673131335985	6.70886591974528	6.56797308955468
Tpr_TRINITY_DN13084_c3_g2|Tdu_TRINITY_DN19012_c1_g3	6.86685274590934	6.76262419675356	7.00656787285527	7.24977064670519	7.01827806324081	7.30059321344492
Tpr_TRINITY_DN13628_c1_g1|Tdu_TRINITY_DN18080_c5_g2	5.11916074515007	4.25651711674364	4.79659471077289	4.69443331509331	4.58377069976375	4.87024265867157
Tpr_TRINITY_DN13818_c2_g3|Tdu_TRINITY_DN21121_c11_g1	5.68242817477191	5.14487176091473	5.33596034505393	5.64066205865233	5.65515533300051	5.85254065693811
Tpr_TRINITY_DN12166_c0_g7|Tdu_TRINITY_DN20860_c5_g2	7.3338423248229	7.49958979091976	7.34585314981237	7.99865940824721	7.53323796574475	7.54059665062337
Tpr_TRINITY_DN15613_c0_g9|Tdu_TRINITY_DN23528_c1_g2	3.91105254981987	3.91138163069495	4.05962911660668	4.1948623056028	3.60452925993054	4.37067164918106
Tpr_TRINITY_DN14833_c1_g8|Tdu_TRINITY_DN22392_c2_g2	5.8474874210424	5.79996034802653	5.78694454073917	5.64066205865233	5.41776074832482	5.57877984451126
Tpr_TRINITY_DN10137_c4_g5|Tdu_TRINITY_DN44181_c0_g1	4.60766040636994	5.14487176091473	5.41326607122138	5.60366785117012	5.80616312110019	5.74150934454937
Tpr_TRINITY_DN9364_c1_g1|Tdu_TRINITY_DN13437_c0_g1	4.7809920092555	4.93074695556189	4.54505594377692	5.99509279322702	5.84156845723139	5.7025152129335
Tpr_TRINITY_DN10769_c6_g3|Tdu_TRINITY_DN17793_c0_g4	5.49601505054103	5.11131920120371	5.36219188662711	4.95159115459043	5.7698669918772	5.06727950573112
Tpr_TRINITY_DN10408_c5_g3|Tdu_TRINITY_DN22557_c0_g2	7.13522059604617	7.4196046881324	7.58179649059194	6.51679040049016	6.55739528433945	6.73185917451565
Tpr_TRINITY_DN10620_c5_g4|Tdu_TRINITY_DN17972_c1_g1	9.31634075506496	9.07152561134468	8.85894671959887	8.98253974288393	8.66383508869293	8.5921754378803
Tpr_TRINITY_DN14742_c1_g1|Tdu_TRINITY_DN24322_c1_g2	2.95996215030082	4.53481827923075	4.97716695641471	3.24377190608374	5.13345772573737	5.39533370341533
Tpr_TRINITY_DN14617_c5_g1|Tdu_TRINITY_DN18781_c5_g2	7.12453391724892	6.578445211631	6.74270170277769	5.67673131335985	4.49761405601403	5.29405036757815
Tpr_TRINITY_DN12518_c1_g2|Tdu_TRINITY_DN18076_c8_g1	4.33847377355455	5.04177826795063	4.2402013622485	4.38127542983368	3.90151099768768	3.90500807683225
Tpr_TRINITY_DN11638_c6_g1|Tdu_TRINITY_DN18587_c0_g1	4.98380889225519	5.04177826795063	4.54505594377692	4.8287344068049	5.10460286306519	5.24061110861669
Tpr_TRINITY_DN12143_c4_g1|Tdu_TRINITY_DN24975_c0_g1	5.39292155757692	4.81045272184417	4.90762602316163	5.31416123397514	6.50315223955546	6.71236299888985
Tpr_TRINITY_DN9918_c0_g1|Tdu_TRINITY_DN20844_c3_g1	3.30099906813588	3.91138163069495	4.12236487195464	3.42434415172556	3.60452925993054	4.0362526101105
Tpr_TRINITY_DN10977_c6_g5|Tdu_TRINITY_DN19361_c6_g1	6.29147629401738	6.63856620406858	6.50441395927958	6.41369690752605	7.09363174524418	7.05958511394112
Tpr_TRINITY_DN14204_c0_g1|Tdu_TRINITY_DN18343_c5_g1	6.70412324587123	6.46347949751048	6.58458430796356	6.88377577036286	6.05267507102133	6.61072273701401
Tpr_TRINITY_DN8872_c0_g1|Tdu_TRINITY_DN16404_c0_g1	7.17719286652149	6.87685394756668	7.14142320777033	8.14101233165854	8.12090467539429	8.10140528963575
Tpr_TRINITY_DN11295_c2_g2|Tdu_TRINITY_DN23322_c3_g3	6.45395099097448	6.76262419675356	6.67106382868903	6.91431013851097	7.45538582062473	7.22004978613437
Tpr_TRINITY_DN10465_c4_g7|Tdu_TRINITY_DN17839_c6_g4	3.91105254981987	3.74632238442446	3.69705903722197	2.50680631191754	2.86756366576434	2.6826156554958
Tpr_TRINITY_DN12542_c3_g1|Tdu_TRINITY_DN18635_c3_g1	5.76731707235842	5.64444277040524	6.24725611978245	5.11824102399988	4.8502856743325	4.64197367099845
Tpr_TRINITY_DN12072_c3_g2|Tdu_TRINITY_DN18537_c3_g4	2.95996215030082	3.45681576722947	2.47466661588553	4.1948623056028	3.33322723811315	3.41958124966201
Tpr_TRINITY_DN12705_c0_g1|Tdu_TRINITY_DN15812_c0_g1	3.69692774446702	3.98733048392825	4.79659471077289	4.46616432742019	4.88463717912328	5.1274004981687
Tpr_TRINITY_DN12081_c0_g1|Tdu_TRINITY_DN15245_c0_g1	3.14053439594264	2.60881886067452	4.18248586439222	7.3425058596691	5.46393092975774	6.1420472741331
Tpr_TRINITY_DN13407_c2_g9|Tdu_TRINITY_DN16900_c1_g1	3.14053439594264	3.55990926019358	4.18248586439222	4.09176881263869	3.23013374514905	3.21313037219458
Tpr_TRINITY_DN11699_c1_g7|Tdu_TRINITY_DN16769_c0_g2	4.98380889225519	4.58457131442785	5.04350945124341	4.54633467610417	4.35788929234742	4.37067164918106
Tpr_TRINITY_DN15831_c2_g3|Tdu_TRINITY_DN14841_c0_g1	4.18235457163726	4.85167538457069	3.61217013963546	4.2910776208621	4.40598358054846	3.41958124966201
Tpr_TRINITY_DN12021_c2_g3|Tdu_TRINITY_DN16616_c0_g1	5.24289611357232	5.30184110725313	5.53356030493909	5.5657000009711	5.75137064825982	5.88773008540041
Tpr_TRINITY_DN12141_c2_g4|Tdu_TRINITY_DN23796_c3_g3	7.67878039775676	7.42644211818595	7.48365539911278	7.40834367303185	7.27937726416889	7.32647184527052
Tpr_TRINITY_DN12307_c0_g4|Tdu_TRINITY_DN19156_c3_g1	8.38174648202025	8.2391466656046	8.13952866378055	8.67003666078584	8.18087863034699	7.8833780608607
Tpr_TRINITY_DN13371_c3_g3|Tdu_TRINITY_DN20085_c5_g1	6.50428266652463	5.6207915023406	5.43814073986041	5.5657000009711	5.32073629392995	4.46688696444036
Tpr_TRINITY_DN12995_c3_g1|Tdu_TRINITY_DN21434_c8_g3	4.33847377355455	4.63266560262889	4.59014383330546	6.45582238319873	6.48087079217946	6.38305537363689
Tpr_TRINITY_DN10261_c9_g1|Tdu_TRINITY_DN10912_c0_g1	6.63050038272805	6.60279507304675	6.69189733210619	6.59426915316788	6.5467086055422	6.58950625110432
Tpr_TRINITY_DN11166_c1_g2|Tdu_TRINITY_DN24110_c2_g3	7.86364318943345	9.83827860652016	8.26648068704735	9.52051669194844	9.63826688256637	9.56932836916669
Tpr_TRINITY_DN12182_c3_g1|Tdu_TRINITY_DN17483_c3_g1	5.03035147819222	6.10280770134819	5.88065897556136	4.8287344068049	5.5732783259461	5.00454375038316
Tpr_TRINITY_DN13700_c1_g1|Tdu_TRINITY_DN18381_c0_g8	5.07543936772075	4.67920818856592	4.97716695641471	4.2910776208621	4.8150962458702	4.55708477341194
Tpr_TRINITY_DN11625_c0_g1|Tdu_TRINITY_DN16898_c0_g1	6.73255165419774	6.39541522256533	6.82987086564719	6.59426915316788	6.6096725632065	6.86141880828457
Tpr_TRINITY_DN8130_c0_g1|Tdu_TRINITY_DN5095_c0_g1	4.00726786507917	3.91138163069495	3.69705903722197	4.1948623056028	3.33322723811315	2.32004557611109
Tpr_TRINITY_DN14447_c0_g2|Tdu_TRINITY_DN21639_c0_g5	7.10292010414286	6.60279507304675	6.30248564050285	5.99509279322702	6.37611305096633	5.74150934454937
Tpr_TRINITY_DN10830_c0_g1|Tdu_TRINITY_DN25400_c3_g1	6.56877139297634	6.38140836457145	6.99822857194254	6.37030431201267	6.18260537506646	6.33286961646867
Tpr_TRINITY_DN8508_c0_g1|Tdu_TRINITY_DN22324_c4_g7	6.23298064470723	3.65612457545288	5.04350945124341	4.8287344068049	4.08995608710079	-0.487309345946513
Tpr_TRINITY_DN13322_c0_g2|Tdu_TRINITY_DN23998_c3_g2	5.65298439687943	4.31663810918121	4.54505594377692	4.76314606517732	4.35788929234742	4.15654684382821
Tpr_TRINITY_DN13997_c2_g4|Tdu_TRINITY_DN22798_c1_g1	7.85073308054606	7.86431959382291	7.49555398235935	7.71625967754649	8.62879827469369	8.15293559027583
Tpr_TRINITY_DN15019_c1_g1|Tdu_TRINITY_DN22072_c10_g1	4.72549689666379	3.98733048392825	4.59014383330546	3.98073750024995	4.40598358054846	4.55708477341194
Tpr_TRINITY_DN11459_c0_g1|Tdu_TRINITY_DN14123_c1_g1	3.14053439594264	3.34578445484073	2.96009344305577	3.03732102861632	3.42944255337245	4.37067164918106
Tpr_TRINITY_DN13344_c2_g3|Tdu_TRINITY_DN18843_c3_g1	5.39292155757692	4.3743536070375	4.45041906963885	4.38127542983368	4.30813625715032	4.46688696444036
Tpr_TRINITY_DN15856_c3_g5|Tdu_TRINITY_DN21632_c0_g4	0.638034055413455	2.78939110631634	2.96009344305577	4.1948623056028	3.51964036234403	4.37067164918106
Tpr_TRINITY_DN11583_c1_g2|Tdu_TRINITY_DN22160_c4_g1	3.57663351074931	4.25651711674364	3.42575701540458	1.65880940536259	2.99880819904259	2.32004557611109
Tpr_TRINITY_DN14502_c5_g1|Tdu_TRINITY_DN19357_c5_g1	6.17201262741581	5.90160060990237	6.03538157036	5.87604012158326	5.63511757976397	5.85254065693811
Tpr_TRINITY_DN11470_c5_g9|Tdu_TRINITY_DN17578_c6_g1	7.67878039775676	7.65903030662829	7.73016734903391	7.261693814081	6.61990448581746	7.38920760061849
Tpr_TRINITY_DN14450_c1_g1|Tdu_TRINITY_DN18302_c1_g3	4.26252492032125	4.1281930197681	4.54505594377692	4.89147016215286	4.35788929234742	4.87024265867157
Tpr_TRINITY_DN15335_c4_g1|Tdu_TRINITY_DN20943_c1_g3	3.57663351074931	3.83121128201097	3.42575701540458	3.03732102861632	3.42944255337245	3.76061816749707
Tpr_TRINITY_DN11502_c2_g3|Tdu_TRINITY_DN23459_c5_g5	8.60574065220657	8.84020006523823	8.59153037357643	8.68339504364086	8.46251025505812	8.67003758941633
Tpr_TRINITY_DN15607_c2_g6|Tdu_TRINITY_DN18551_c3_g5	7.74306952611174	8.08347121625059	7.47165786601319	7.8004056837464	7.86541519918576	7.9347554202263
Tpr_TRINITY_DN12655_c4_g4|Tdu_TRINITY_DN23417_c1_g3	6.78778117491814	7.1817085290951	7.44122013279238	6.70320352472104	7.59159020422305	7.72700977485425
Tpr_TRINITY_DN14322_c3_g4|Tdu_TRINITY_DN24661_c6_g1	5.07543936772075	5.07696769641293	5.04350945124341	5.60366785117012	5.10460286306519	4.72214401968244
Tpr_TRINITY_DN13928_c3_g5|Tdu_TRINITY_DN18004_c5_g1	6.70412324587123	5.99654901395763	6.80139569703671	4.8287344068049	5.29542520540076	5.53505846708194
Tpr_TRINITY_DN10571_c3_g1|Tdu_TRINITY_DN24851_c1_g9	6.04175624146446	6.39541522256533	6.16023305754509	6.70320352472104	6.50315223955546	6.58950625110432
Tpr_TRINITY_DN14224_c5_g1|Tdu_TRINITY_DN17942_c3_g2	8.36368433635183	7.90894258524354	7.60943517191422	6.27939581581446	5.7698669918772	5.44342799161637
Tpr_TRINITY_DN11402_c3_g1|Tdu_TRINITY_DN20565_c3_g1	5.49601505054103	5.00570901324311	5.68671709300051	6.45582238319873	5.89309875787148	5.7025152129335
Tpr_TRINITY_DN14338_c3_g3|Tdu_TRINITY_DN24327_c4_g3	7.51659592796348	7.72151899342389	7.85086437330101	7.47130763069615	7.67737006681604	7.62643282010268
Tpr_TRINITY_DN12481_c3_g2|Tdu_TRINITY_DN23474_c2_g3	3.91105254981987	3.83121128201097	3.77722938590596	2.14423623253283	3.90151099768768	3.21313037219458
Tpr_TRINITY_DN13629_c5_g1|Tdu_TRINITY_DN25502_c2_g2	5.07543936772075	4.31663810918121	5.60119902181446	4.62228352933747	5.26966210933568	5.95563414990222
Tpr_TRINITY_DN11793_c5_g2|Tdu_TRINITY_DN20412_c4_g6	5.28189024518818	3.09424568784477	2.81570353372059	3.42434415172556	3.76064846184783	1.09765315477464
Tpr_TRINITY_DN10608_c0_g1|Tdu_TRINITY_DN22686_c1_g5	2.75351127283339	3.34578445484073	3.92532802489509	4.2910776208621	4.08995608710079	4.0362526101105
Tpr_TRINITY_DN9419_c0_g1|Tdu_TRINITY_DN17682_c5_g1	6.12988715174313	6.62674076867179	6.96438080145887	7.69882508421046	7.10095508605004	6.86141880828457
Tpr_TRINITY_DN14084_c1_g2|Tdu_TRINITY_DN22422_c0_g2	3.91105254981987	2.94985577850959	3.32266352244048	1.65880940536259	4.25660595651024	4.0362526101105
Tpr_TRINITY_DN11017_c2_g1|Tdu_TRINITY_DN13159_c0_g1	6.04175624146446	6.1197807799519	6.44429296684201	6.43491339343575	6.71842022645853	6.54611365559094
Tpr_TRINITY_DN11402_c5_g2|Tdu_TRINITY_DN25414_c3_g1	5.11916074515007	3.65612457545288	3.61217013963546	4.8287344068049	4.66507080186559	3.76061816749707
Tpr_TRINITY_DN12078_c3_g6|Tdu_TRINITY_DN19959_c0_g4	3.80795905685577	5.27178387339695	3.85317823913926	4.69443331509331	5.04510185131652	5.00454375038316
Tpr_TRINITY_DN13248_c5_g2|Tdu_TRINITY_DN23987_c7_g1	7.39736746260812	7.8337852256748	8.11274045306624	7.8004056837464	8.25824445190599	8.59749904185785
Tpr_TRINITY_DN9406_c0_g1|Tdu_TRINITY_DN16627_c0_g1	5.73957208187552	6.10280770134819	6.03538157036	4.38127542983368	5.13345772573737	4.93895540875558
Tpr_TRINITY_DN11848_c1_g1|Tdu_TRINITY_DN20472_c0_g1	2.95996215030082	3.65612457545288	4.18248586439222	3.98073750024995	2.3821368385941	3.21313037219458
Tpr_TRINITY_DN10271_c1_g3|Tdu_TRINITY_DN22207_c2_g1	5.71128303744409	5.38842879224922	5.66580810323753	6.02338183765844	5.63511757976397	5.00454375038316
Tpr_TRINITY_DN11710_c2_g8|Tdu_TRINITY_DN18623_c2_g2	4.93571460405414	5.2097229052647	5.84390042555125	6.61300571574946	7.19292266605197	7.16374234523242
Tpr_TRINITY_DN13732_c1_g1|Tdu_TRINITY_DN17487_c2_g1	5.73957208187552	5.75721070056719	6.11467048016464	4.54633467610417	5.61479759538437	5.66243777355817
Tpr_TRINITY_DN10734_c0_g2|Tdu_TRINITY_DN23954_c2_g3	6.78778117491814	6.40928739714689	4.94281545162393	4.8287344068049	5.46393092975774	5.00454375038316
Tpr_TRINITY_DN11190_c2_g5|Tdu_TRINITY_DN24172_c3_g7	5.62292716302325	5.94033300439108	4.83456256097191	5.26761864803811	5.13345772573737	4.93895540875558
Tpr_TRINITY_DN10756_c6_g3|Tdu_TRINITY_DN24163_c1_g1	4.33847377355455	3.34578445484073	4.29569647484021	5.52670586935524	5.46393092975774	5.74150934454937
Tpr_TRINITY_DN15056_c5_g1|Tdu_TRINITY_DN17746_c5_g3	3.44538897747106	3.55990926019358	3.92532802489509	2.79631292911252	2.99880819904259	3.41958124966201
Tpr_TRINITY_DN10615_c2_g5|Tdu_TRINITY_DN18324_c0_g4	3.69692774446702	4.72429607809446	5.10693483138504	6.30266559513731	6.12629793416451	6.02048529425218
Tpr_TRINITY_DN11422_c0_g1|Tdu_TRINITY_DN22393_c5_g1	5.46246249083	4.48328797859066	5.10693483138504	4.2910776208621	4.8150962458702	4.46688696444036
Tpr_TRINITY_DN12442_c1_g1|Tdu_TRINITY_DN15443_c0_g1	2.95996215030082	3.09424568784477	3.69705903722197	4.54633467610417	5.29542520540076	4.72214401968244
Tpr_TRINITY_DN13886_c3_g5|Tdu_TRINITY_DN21502_c0_g1	3.44538897747106	3.45681576722947	3.42575701540458	3.72919873325398	2.99880819904259	2.6826156554958
Tpr_TRINITY_DN6963_c0_g1|Tdu_TRINITY_DN13108_c0_g1	3.57663351074931	3.22549022112302	3.69705903722197	4.54633467610417	3.90151099768768	3.90500807683225
Tpr_TRINITY_DN10507_c3_g5|Tdu_TRINITY_DN24828_c1_g1	5.28189024518818	5.04177826795063	6.01898713210934	5.21952435983706	5.67491858782194	5.88773008540041
Tpr_TRINITY_DN12741_c0_g6|Tdu_TRINITY_DN20372_c3_g2	3.57663351074931	5.30184110725313	3.42575701540458	3.24377190608374	4.88463717912328	4.55708477341194
Tpr_TRINITY_DN15268_c2_g2|Tdu_TRINITY_DN1866_c0_g1	3.80795905685577	3.83121128201097	4.49851335783989	4.62228352933747	4.62499336249026	4.79809287291574
Tpr_TRINITY_DN10483_c1_g3|Tdu_TRINITY_DN22215_c1_g1	4.83443126821696	4.93074695556189	3.99404077497911	4.1948623056028	4.88463717912328	3.90500807683225
Tpr_TRINITY_DN12013_c0_g1|Tdu_TRINITY_DN17604_c5_g5	3.69692774446702	3.09424568784477	3.99404077497911	3.72919873325398	4.08995608710079	3.90500807683225
Tpr_TRINITY_DN7125_c0_g1|Tdu_TRINITY_DN24941_c1_g7	3.57663351074931	3.83121128201097	4.54505594377692	6.07834829687637	5.55206184003641	5.92208159019119
Tpr_TRINITY_DN12429_c1_g8|Tdu_TRINITY_DN21983_c2_g7	9.45074618764057	9.33583167441452	9.14614871163781	10.0347176684376	9.95654114761668	10.025431116857
Tpr_TRINITY_DN11538_c3_g2|Tdu_TRINITY_DN20645_c1_g1	5.5288049856587	4.85167538457069	4.94281545162393	5.48662842997991	5.21671322938672	3.41958124966201
Tpr_TRINITY_DN4177_c0_g1|Tdu_TRINITY_DN17637_c1_g7	4.66778139880751	3.91138163069495	3.32266352244048	4.46616432742019	4.02983509466321	3.60015349530383
Tpr_TRINITY_DN15752_c3_g1|Tdu_TRINITY_DN22516_c0_g3	5.28189024518818	6.24882272495364	7.02310324058157	5.90673691880617	5.75137064825982	5.74150934454937
Tpr_TRINITY_DN14604_c4_g2|Tdu_TRINITY_DN22575_c10_g1	5.68242817477191	4.1281930197681	4.63386521073478	3.24377190608374	4.08995608710079	4.64197367099845
Tpr_TRINITY_DN11851_c4_g5|Tdu_TRINITY_DN16766_c1_g1	5.99558606003154	5.8414796174648	6.43196216493129	6.63150205936685	6.74670927088995	6.82557360933784
Tpr_TRINITY_DN11531_c0_g3|Tdu_TRINITY_DN22924_c3_g2	6.23298064470723	6.38140836457145	6.24725611978245	7.21339825704022	6.87185102416744	6.98029620413648
Tpr_TRINITY_DN15213_c0_g10|Tdu_TRINITY_DN23792_c1_g5	3.80795905685577	3.55990926019358	3.42575701540458	3.98073750024995	3.51964036234403	2.97212227269078
Tpr_TRINITY_DN13848_c4_g4|Tdu_TRINITY_DN18864_c4_g1	4.09746567405075	2.1613598837033	2.47466661588553	2.50680631191754	3.90151099768768	3.60015349530383
Tpr_TRINITY_DN12563_c2_g2|Tdu_TRINITY_DN19675_c6_g2	7.92035029440196	7.04622417298182	7.2854524433434	8.29398335203751	7.53864132427409	6.17090213680528
Tpr_TRINITY_DN11017_c3_g4|Tdu_TRINITY_DN24232_c0_g1	5.68242817477191	5.92109678552817	5.82516386296966	7.99151733900319	8.12450242050289	8.10140528963575
Tpr_TRINITY_DN11265_c3_g1|Tdu_TRINITY_DN22409_c1_g3	6.19262290709109	5.44339525146715	5.76744836511337	5.06480176503842	4.98304088318427	5.53505846708194
Tpr_TRINITY_DN15971_c1_g2|Tdu_TRINITY_DN4106_c0_g1	7.88279428977836	7.67634285487153	7.59291558255552	6.30266559513731	6.12629793416451	5.88773008540041
Tpr_TRINITY_DN12032_c2_g1|Tdu_TRINITY_DN14033_c0_g1	6.95393836267305	6.18574404233026	5.01071951612574	4.09176881263869	3.60452925993054	3.21313037219458
Tpr_TRINITY_DN11294_c2_g1|Tdu_TRINITY_DN21081_c1_g1	6.25274389952866	6.77339062762263	6.34256307987818	4.2910776208621	3.1191024327603	3.60015349530383
Tpr_TRINITY_DN12273_c3_g2|Tdu_TRINITY_DN21880_c1_g5	7.05869610388618	7.48000539460136	8.0735875741966	7.48153955330711	7.83059733941039	8.04016766011388
Tpr_TRINITY_DN9621_c0_g1|Tdu_TRINITY_DN23366_c2_g2	6.04175624146446	5.90160060990237	5.91650417450809	5.26761864803811	5.5732783259461	5.85254065693811
Tpr_TRINITY_DN12903_c1_g1|Tdu_TRINITY_DN19225_c5_g1	6.12988715174313	6.80521607347803	6.74270170277769	5.11824102399988	5.26966210933568	5.81647140223059
Tpr_TRINITY_DN9576_c0_g1|Tdu_TRINITY_DN14906_c0_g1	6.98970949369487	6.90649940931521	7.2647435465113	7.39757724216278	7.62753108529216	7.56253920350405
Tpr_TRINITY_DN13996_c0_g3|Tdu_TRINITY_DN20576_c0_g1	4.26252492032125	5.04177826795063	4.59014383330546	5.81261474144162	5.29542520540076	5.62121511083166
Tpr_TRINITY_DN14343_c5_g1|Tdu_TRINITY_DN17176_c0_g1	6.59996601457993	5.1776616960324	5.01071951612574	5.26761864803811	5.67491858782194	5.7025152129335
Tpr_TRINITY_DN13804_c0_g2|Tdu_TRINITY_DN19819_c4_g2	7.01307348676038	6.13655649270273	6.32932725272149	6.8991237346963	6.71842022645853	6.05184946516152
Tpr_TRINITY_DN15402_c6_g1|Tdu_TRINITY_DN24979_c0_g5	3.44538897747106	1.87185326650832	2.2682157384181	3.98073750024995	1.64517124442789	3.76061816749707
Tpr_TRINITY_DN10365_c7_g1|Tdu_TRINITY_DN23766_c0_g1	4.09746567405075	3.55990926019358	4.87155676845411	2.79631292911252	2.99880819904259	3.60015349530383
Tpr_TRINITY_DN13264_c2_g7|Tdu_TRINITY_DN15021_c0_g1	4.33847377355455	5.07696769641293	5.43814073986041	4.54633467610417	4.62499336249026	5.18511599602498
Tpr_TRINITY_DN13719_c1_g3|Tdu_TRINITY_DN22206_c0_g2	3.30099906813588	1.50928318712361	3.61217013963546	0.92184381119638	2.72317375642916	3.90500807683225
Tpr_TRINITY_DN11666_c4_g4|Tdu_TRINITY_DN21280_c4_g1	4.72549689666379	5.41617378273213	5.25427654746023	5.84467595067392	5.78812919826993	5.18511599602498
Tpr_TRINITY_DN25304_c0_g1|Tdu_TRINITY_DN14442_c0_g1	4.72549689666379	3.74632238442446	4.18248586439222	5.402970500933	4.91818973883431	4.79809287291574
Tpr_TRINITY_DN11969_c5_g6|Tdu_TRINITY_DN23028_c3_g2	5.79453854109345	5.77874386211684	5.64459161732784	4.69443331509331	4.8150962458702	5.18511599602498
Tpr_TRINITY_DN15716_c2_g1|Tdu_TRINITY_DN19309_c1_g4	5.16159601147047	4.48328797859066	4.59014383330546	3.86044326653224	4.25660595651024	4.46688696444036
Tpr_TRINITY_DN12594_c4_g4|Tdu_TRINITY_DN15314_c0_g1	7.71484965246429	9.31018308704391	8.55504003234955	9.75578804173312	10.3929912564288	10.4949712586118
Tpr_TRINITY_DN15026_c5_g2|Tdu_TRINITY_DN19414_c0_g3	3.57663351074931	3.55990926019358	3.92532802489509	2.50680631191754	3.42944255337245	3.41958124966201
Tpr_TRINITY_DN14650_c4_g1|Tdu_TRINITY_DN22670_c0_g2	5.97193479196689	6.30925857881562	6.36867592019731	7.01636140998067	7.15120327592733	7.32647184527052
Tpr_TRINITY_DN11224_c7_g5|Tdu_TRINITY_DN25229_c2_g3	1.37499964957966	2.4023679832071	3.92532802489509	4.54633467610417	3.33322723811315	2.32004557611109
Tpr_TRINITY_DN12298_c3_g1|Tdu_TRINITY_DN24609_c5_g1	5.28189024518818	4.89175282394602	4.75760057915702	5.64066205865233	5.41776074832482	4.79809287291574
Tpr_TRINITY_DN10822_c6_g6|Tdu_TRINITY_DN17064_c2_g1	5.56086619489099	5.59674602837395	5.2259875030288	5.35924912350368	5.13345772573737	5.92208159019119
Tpr_TRINITY_DN10654_c6_g3|Tdu_TRINITY_DN19260_c3_g2	4.09746567405075	3.45681576722947	4.54505594377692	4.95159115459043	4.74203278368048	5.39533370341533
Tpr_TRINITY_DN11519_c4_g1|Tdu_TRINITY_DN22492_c1_g4	4.66778139880751	4.31663810918121	3.77722938590596	5.31416123397514	5.21671322938672	5.24061110861669
Tpr_TRINITY_DN10473_c0_g1|Tdu_TRINITY_DN15669_c0_g1	5.20281867419698	5.38842879224922	4.75760057915702	4.09176881263869	4.14767158495707	3.90500807683225
Tpr_TRINITY_DN15659_c1_g2|Tdu_TRINITY_DN18490_c1_g2	5.07543936772075	6.42302745377319	6.20440064082066	5.96623793055483	6.33943238763986	5.88773008540041
Tpr_TRINITY_DN11265_c3_g8|Tdu_TRINITY_DN18172_c6_g1	5.49601505054103	5.52210722748119	5.7073273726758	5.84467595067392	5.04510185131652	5.18511599602498
Tpr_TRINITY_DN14930_c1_g9|Tdu_TRINITY_DN21601_c3_g4	6.43677584716635	6.33855288560965	5.82516386296966	6.86826277099154	6.5467086055422	6.98029620413648
Tpr_TRINITY_DN11165_c1_g6|Tdu_TRINITY_DN22103_c1_g1	7.16681372074149	6.10280770134819	5.91650417450809	8.43754364948042	7.77674243796813	5.57877984451126
Tpr_TRINITY_DN11408_c0_g4|Tdu_TRINITY_DN20153_c3_g4	7.77074797775869	7.59371196828431	7.48365539911278	6.9589331299316	7.02599302836882	7.23378984276067
Tpr_TRINITY_DN15893_c1_g3|Tdu_TRINITY_DN20298_c1_g3	3.57663351074931	3.83121128201097	3.09133797633402	3.24377190608374	3.33322723811315	2.6826156554958
Tpr_TRINITY_DN10975_c1_g1|Tdu_TRINITY_DN22139_c2_g2	8.66225029283428	8.48164762020941	8.5029410698807	8.61067690968949	8.39559909840066	8.39838702739288
Tpr_TRINITY_DN12165_c5_g4|Tdu_TRINITY_DN12991_c0_g1	7.98084951677464	8.1917762255053	8.27340840763842	8.67895597847436	8.86648983241302	8.88555571416608
