	Tdu_1	Tdu_2	Tdu_3	Tdu_4	Tdu_5	Tdu_6	Tpr_1	Tpr_2	Tpr_3	Tms_1	Tms_2	Tms_3
Tpr_TRINITY_DN10936_c0_g1|Tdu_TRINITY_DN17127_c4_g1	17.3642912941197	24.5169352904185	46.0789347361743	16.537836901626	26.2094394955442	44.890786956346	32.6089209278185	16.8674560230274	17.5775693096949	37.693696559314	15.0011699516407	43.6498463534759
Tpr_TRINITY_DN10528_c5_g7|Tdu_TRINITY_DN17374_c4_g3	0	1.48587486608597	1.27997040933818	0	0	1.87044945651442	3.49381295655198	1.87416178033638	1.25554066497821	1.50774786237256	1.66679666129341	1.06463039886527
Tpr_TRINITY_DN10815_c9_g5|Tdu_TRINITY_DN17440_c4_g1	757.631446464488	1213.95976559224	891.499390104039	837.227993144818	915.017784741499	1079.24933640882	1123.84316769089	995.804625952064	855.02319285016	627.223110746986	790.061617453076	564.254111398591
Tpr_TRINITY_DN11836_c3_g1|Tdu_TRINITY_DN19305_c5_g3	30.1590322476817	37.1468716521492	40.9590530988216	33.0756738032521	37.7724275082843	34.6033149455167	29.1151079712665	26.2382649247094	26.3663539645424	21.1084700732159	18.3347632742275	26.6157599716317
Tpr_TRINITY_DN5258_c0_g1|Tdu_TRINITY_DN13859_c0_g1	0.913910068111565	0	0	4.13445922540651	0	0	0	1.87416178033638	1.25554066497821	0	1.66679666129341	0
Tpr_TRINITY_DN11753_c0_g4|Tdu_TRINITY_DN17755_c3_g1	113.324848445834	119.612926719921	108.157499589076	114.731243505031	98.6708310420488	115.967866303894	109.472805971962	93.0833684233737	92.9100092083875	79.9106367057458	81.673036403377	103.269148689931
Tpr_TRINITY_DN13879_c4_g2|Tdu_TRINITY_DN24992_c4_g1	17.3642912941197	23.7739978573755	15.9996301167272	17.5714517079777	20.8133784229322	22.445393478173	18.6336691016106	19.3663383968093	7.53324398986925	30.1549572474512	13.3343732903473	41.5205855557454
Tpr_TRINITY_DN13653_c2_g8|Tdu_TRINITY_DN23025_c2_g4	254.066998935015	299.403785516323	267.513815551679	261.504546006962	275.199114703214	244.093654075131	216.616403306223	197.411707528766	217.20853504123	230.685422943002	213.349972645556	165.017711824116
Tpr_TRINITY_DN3524_c0_g1|Tdu_TRINITY_DN27063_c0_g1	0	0	0	0	0	0	0	0	0	0	0	1.06463039886527
Tpr_TRINITY_DN15604_c0_g1|Tdu_TRINITY_DN25080_c1_g2	15.5364711578966	13.3728737947737	10.2397632747054	11.3697628698679	21.5842442904482	6.54657309780046	12.8106475073573	29.3618678919367	30.132975959477	15.0774786237256	33.3359332258682	13.8401951852485
Tpr_TRINITY_DN10415_c2_g1|Tdu_TRINITY_DN23575_c3_g2	2.7417302043347	160.474485537285	146.556611869221	5.16807403175813	93.2747699694368	92.5872480974636	1.16460431885066	0	0	0	0	1.06463039886527
Tpr_TRINITY_DN19446_c0_g1|Tdu_TRINITY_DN8692_c0_g1	0	0	0	0	0	0	0	0.624720593445461	1.25554066497821	0	0	0
Tpr_TRINITY_DN11690_c0_g3|Tdu_TRINITY_DN22823_c0_g1	153.536891442743	119.612926719921	129.916996547825	91.9917177652948	108.692087319757	129.996237227752	46.5841727540265	55.600132816646	45.1994639392155	18.0929743484707	31.6691365645748	22.3572383761706
Tpr_TRINITY_DN19614_c0_g1|Tdu_TRINITY_DN4391_c0_g1	2.7417302043347	0	0	0	0	0	0	0.624720593445461	0	0	1.66679666129341	0
Tpr_TRINITY_DN15768_c2_g1|Tdu_TRINITY_DN18731_c1_g1	10.9669208173388	8.91524919651582	11.5197336840436	12.4033776762195	12.3338538802561	6.54657309780046	20.9628777393119	20.6157795837002	13.8109473147603	7.53873931186281	20.0015599355209	13.8401951852485
Tpr_TRINITY_DN14123_c0_g5|Tdu_TRINITY_DN16967_c1_g1	63.9737047678096	73.5508058712555	72.958313332276	38.2437478350102	71.6905256789886	68.2714051627762	58.2302159425331	74.9664712134553	64.0325739138887	54.2789230454122	58.3378831452693	71.3302367239729
Tpr_TRINITY_DN11692_c0_g1|Tdu_TRINITY_DN16329_c0_g1	21.9338416346776	59.4349946434388	61.4385796482324	29.9748293841972	43.1684885808964	26.1862923912018	85.0161152760983	63.721500531437	79.0990618936272	27.1394615227061	56.6710864839759	31.938911965958
Tpr_TRINITY_DN10490_c5_g4|Tdu_TRINITY_DN17540_c0_g1	37.4703127925742	31.9463096208483	24.3194377774253	33.0756738032521	30.0637688331242	17.769269836887	27.9505036524159	28.1124267050457	22.5997319696078	34.6782008345689	46.6703065162154	27.6803903704969
Tpr_TRINITY_DN9122_c0_g1|Tdu_TRINITY_DN17140_c4_g1	9.13910068111565	8.91524919651582	13.4396892980508	8.26891845081301	10.7921221452241	7.48179782605766	11.6460431885066	10.6202500885728	23.855272634586	22.6162179355884	20.0015599355209	42.5852159546107
Tpr_TRINITY_DN13123_c2_g1|Tdu_TRINITY_DN19431_c2_g1	165.417722328193	146.358674309468	140.796745027199	124.033776762195	107.921221452241	166.470001629783	83.8515109572476	123.694677502201	135.598391817647	117.60433326506	71.6722564356166	95.816735897874
Tpr_TRINITY_DN11913_c7_g6|Tdu_TRINITY_DN21016_c0_g3	35.6424926563511	29.7174973217194	35.1991862567998	44.4454366731199	26.2094394955442	31.7976407607451	17.4690647827599	16.8674560230274	25.1108132995642	87.4493760176086	91.6738163711375	37.2620639602843
Tpr_TRINITY_DN14113_c3_g2|Tdu_TRINITY_DN22802_c1_g1	5.48346040866939	2.22881229912895	2.55994081867635	4.13445922540651	4.62519520509604	1.87044945651442	5.82302159425331	6.24720593445461	2.51108132995642	4.52324358711768	5.00038998388023	6.3877823931916
Tpr_TRINITY_DN10827_c1_g2|Tdu_TRINITY_DN23911_c3_g1	8.22519061300409	8.17231176347283	10.2397632747054	2.06722961270325	10.0212562777081	3.74089891302883	9.31683455080529	13.7438530558001	8.78878465484746	1.50774786237256	5.00038998388023	2.12926079773053
Tpr_TRINITY_DN8011_c0_g1|Tdu_TRINITY_DN21624_c7_g3	245.841808322011	237.739978573755	205.435250698777	221.193568559248	284.449505113406	272.150395922848	271.352806292204	244.265752037175	209.675291051361	132.681811888785	225.01754927461	147.983625442272
Tpr_TRINITY_DN39175_c0_g1|Tdu_TRINITY_DN20046_c1_g1	0	1.48587486608597	0	0	0	0	0	0	0	0	0	0
Tpr_TRINITY_DN12896_c8_g1|Tdu_TRINITY_DN18760_c3_g6	7.31128054489252	3.71468716521492	4.47989643268362	6.20168883810976	4.62519520509604	2.80567418477162	8.15223023195463	6.87192652790007	5.02216265991284	7.53873931186281	18.3347632742275	5.32315199432633
Tpr_TRINITY_DN13142_c7_g12|Tdu_TRINITY_DN19837_c4_g3	116.98048871828	162.703297836414	133.11692257117	155.042220952744	179.611747131229	130.931461956009	75.699280725293	88.08560367581	107.976497188126	128.158568301668	91.6738163711375	67.0717151285118
Tpr_TRINITY_DN13367_c5_g1|Tdu_TRINITY_DN20697_c2_g1	89.5631866749334	147.101611742511	146.556611869221	133.33631001936	107.150355584725	172.081349999326	121.118849160469	123.694677502201	158.198123787254	73.8796452562555	75.0058497582034	92.6228447012782
Tpr_TRINITY_DN12019_c3_g8|Tdu_TRINITY_DN20637_c5_g1	20.1060214984544	19.3163732591176	24.9594229820944	8.26891845081301	13.1047197477721	19.6397192934014	11.6460431885066	4.37304415411823	7.53324398986925	48.247931595922	28.3355432419879	20.2279775784401
Tpr_TRINITY_DN10745_c0_g1|Tdu_TRINITY_DN23449_c0_g2	0.913910068111565	0.742937433042985	0.639985204669088	3.10084441905488	3.08346347006403	2.80567418477162	2.32920863770132	0.624720593445461	0	3.01549572474512	0	2.12926079773053
Tpr_TRINITY_DN11420_c7_g2|Tdu_TRINITY_DN22311_c1_g4	22.8477517027891	14.8587486608597	10.2397632747054	7.23530364446139	8.47952454267607	3.74089891302883	11.6460431885066	10.6202500885728	11.2998659848039	12.0619828989805	28.3355432419879	14.9048255841137
Tpr_TRINITY_DN13192_c1_g3|Tdu_TRINITY_DN20250_c3_g1	10277.8326259827	9100.24061734352	5296.51755384137	6498.33628753268	8861.10314709649	5582.35640296727	4389.39367774814	4444.88702236445	3234.27275298387	7983.52493126271	3691.9546047649	9908.51512223904
Tpr_TRINITY_DN9061_c0_g1|Tdu_TRINITY_DN15107_c0_g2	40.2120429969089	46.0621208486651	37.1191418708071	22.7395257397358	26.9803053630602	42.0851127715744	31.4443166089679	30.6113090788276	22.5997319696078	45.2324358711768	28.3355432419879	27.6803903704969
Tpr_TRINITY_DN21935_c0_g1|Tdu_TRINITY_DN38811_c0_g1	0	0	0	0	0	0	1.16460431885066	0	0	0	0	0
Tpr_TRINITY_DN12483_c0_g1|Tdu_TRINITY_DN18037_c5_g1	31.9868523839048	24.5169352904185	53.7587571922034	44.4454366731199	23.8968418929962	40.2146633150599	11.6460431885066	14.9932942426911	17.5775693096949	22.6162179355884	15.0011699516407	53.2315199432633
Tpr_TRINITY_DN5458_c0_g1|Tdu_TRINITY_DN2305_c0_g2	0	0	0	0	0	0	0	0	0	0	0	1.06463039886527
Tpr_TRINITY_DN3681_c0_g1|Tdu_TRINITY_DN15586_c0_g1	5.48346040866939	2.22881229912895	2.55994081867635	1.03361480635163	3.08346347006403	7.48179782605766	3.49381295655198	3.74832356067276	3.76662199493463	6.03099144949025	8.33398330646704	3.1938911965958
Tpr_TRINITY_DN10379_c1_g1|Tdu_TRINITY_DN20789_c3_g1	181.868103554201	260.028101565045	166.396153213963	201.554887238567	211.988113566902	187.044945651442	214.287194668522	251.137678565075	199.630965731535	122.127576852177	205.015989339089	116.044713476314
Tpr_TRINITY_DN13344_c2_g2|Tdu_TRINITY_DN17220_c1_g1	189.179384099094	211.737168417251	217.59496958749	219.126338946545	252.84400454525	193.591518749242	138.587913943229	163.052074889265	159.453664452233	250.286145153845	135.010529564766	216.119970969649
Tpr_TRINITY_DN11004_c2_g2|Tdu_TRINITY_DN17149_c3_g1	2.7417302043347	1.48587486608597	6.39985204669088	5.16807403175813	6.16692694012805	4.67612364128604	3.49381295655198	14.3685736492456	11.2998659848039	10.5542350366079	8.33398330646704	9.5816735897874
Tpr_TRINITY_DN14258_c3_g7|Tdu_TRINITY_DN18030_c0_g1	42.9537732012436	34.9180593530203	28.1593490054399	34.1092886096037	26.2094394955442	17.769269836887	47.7487770728771	54.9754122232005	66.5436552438451	63.3254102196476	73.33905309691	38.3266943591496
Tpr_TRINITY_DN12795_c4_g1|Tdu_TRINITY_DN17078_c7_g2	17.3642912941197	17.8304983930316	19.1995561400726	22.7395257397358	22.3551101579642	31.7976407607451	8.15223023195463	19.3663383968093	22.5997319696078	24.123965797961	16.6679666129341	21.2926079773053
Tpr_TRINITY_DN14994_c1_g1|Tdu_TRINITY_DN17305_c0_g1	1.82782013622313	5.94349946434388	3.19992602334544	2.06722961270325	1.54173173503201	7.48179782605766	5.82302159425331	6.24720593445461	2.51108132995642	1.50774786237256	6.66718664517364	3.1938911965958
Tpr_TRINITY_DN28306_c0_g1|Tdu_TRINITY_DN11583_c0_g1	0	0	0.639985204669088	0	0	0	0	0	0	0	0	0
Tpr_TRINITY_DN11521_c4_g2|Tdu_TRINITY_DN2614_c0_g1	0.913910068111565	1.48587486608597	0.639985204669088	0	0	0	3.49381295655198	8.74608830823645	3.76662199493463	0	0	2.12926079773053
Tpr_TRINITY_DN14891_c1_g6|Tdu_TRINITY_DN19857_c2_g2	3.65564027244626	5.94349946434388	3.83991122801453	7.23530364446139	9.25039041019208	2.80567418477162	5.82302159425331	5.62248534100915	1.25554066497821	4.52324358711768	3.33359332258682	4.25852159546107
Tpr_TRINITY_DN14565_c1_g3|Tdu_TRINITY_DN17945_c1_g1	67.6293450402558	139.672237412081	58.238653624887	131.269080406657	98.6708310420488	70.1418546192906	368.014964756809	437.304415411823	436.928151412417	149.267038374884	153.345292838994	147.983625442272
Tpr_TRINITY_DN14965_c1_g2|Tdu_TRINITY_DN18924_c2_g2	154.450801510855	125.556426184264	133.11692257117	114.731243505031	100.983428644597	115.967866303894	161.880000320242	149.932942426911	159.453664452233	156.805777686746	146.67810619382	163.953081425251
Tpr_TRINITY_DN11422_c2_g6|Tdu_TRINITY_DN22393_c5_g3	14.622561089785	6.68643689738686	7.03983725135997	4.13445922540651	15.4173173503201	15.8988203803725	9.31683455080529	23.7393825509275	6.27770332489105	7.53873931186281	6.66718664517364	9.5816735897874
Tpr_TRINITY_DN12708_c1_g5|Tdu_TRINITY_DN19439_c5_g11	0	2.22881229912895	0	12.4033776762195	3.08346347006403	1.87044945651442	8.15223023195463	9.99552949512737	11.2998659848039	7.53873931186281	11.6675766290539	5.32315199432633
Tpr_TRINITY_DN10588_c1_g6|Tdu_TRINITY_DN21377_c3_g3	16.4503812260082	4.45762459825791	10.8797484793745	6.20168883810976	13.1047197477721	12.1579214673437	12.8106475073573	36.2337944198367	8.78878465484746	4.52324358711768	0	8.51704319092213
Tpr_TRINITY_DN9712_c0_g1|Tdu_TRINITY_DN17976_c4_g1	6.39737047678096	10.4011240626018	3.83991122801453	10.3361480635163	3.08346347006403	10.2874720108293	4.65841727540265	2.49888237378184	5.02216265991284	7.53873931186281	6.66718664517364	6.3877823931916
Tpr_TRINITY_DN11583_c2_g2|Tdu_TRINITY_DN22145_c4_g1	207.457585461325	341.00828176673	212.475087950137	260.47093120061	155.714905238233	162.729102716754	129.271079392423	104.953059698837	97.9321718683003	147.759290512511	143.344512871233	159.69455982979
Tpr_TRINITY_DN27049_c0_g1|Tdu_TRINITY_DN21365_c1_g10	2.7417302043347	2.22881229912895	2.55994081867635	2.06722961270325	0.770865867516006	5.61134836954325	0	0	1.25554066497821	1.50774786237256	0	0
Tpr_TRINITY_DN14104_c2_g1|Tdu_TRINITY_DN17990_c4_g6	46.6094134736898	48.290933147794	47.3589051455125	26.8739849651423	54.7314765936364	44.890786956346	36.1027338843705	51.8518092559733	46.4550046041937	57.2944187701573	53.3374931613891	55.3607807409939
Tpr_TRINITY_DN14767_c3_g2|Tdu_TRINITY_DN17704_c5_g1	11.8808308854503	14.8587486608597	21.759496958749	12.4033776762195	15.4173173503201	20.5749440216586	26.7858993335652	16.8674560230274	18.8331099746731	34.6782008345689	11.6675766290539	37.2620639602843
Tpr_TRINITY_DN11377_c9_g5|Tdu_TRINITY_DN23282_c9_g1	50.2650537461361	66.8643689738686	47.3589051455125	39.2773626413618	40.0850251108323	74.8179782605766	39.5965468409225	53.7259710363096	74.0768992337143	16.5852264860982	16.6679666129341	27.6803903704969
Tpr_TRINITY_DN10605_c1_g1|Tdu_TRINITY_DN24464_c0_g1	178.212463281755	176.81910906423	171.516034851316	154.008606146392	212.758979434418	181.433597281898	89.6745325515009	121.820515721865	114.254200513017	93.4803674670988	138.344122887353	111.786191880853
Tpr_TRINITY_DN12221_c2_g1|Tdu_TRINITY_DN21747_c2_g1	2.7417302043347	0	1.91995561400726	0	5.39606107261204	0.935224728257208	0	0.624720593445461	5.02216265991284	25.6317136603335	10.0007799677605	8.51704319092213
Tpr_TRINITY_DN12099_c1_g1|Tdu_TRINITY_DN22231_c0_g1	26.5033919752354	14.8587486608597	22.3994821634181	8.26891845081301	10.0212562777081	26.1862923912018	22.1274820581626	18.7416178033638	17.5775693096949	12.0619828989805	18.3347632742275	21.2926079773053
Tpr_TRINITY_DN1688_c0_g1|Tdu_TRINITY_DN14374_c0_g1	2.7417302043347	0.742937433042985	0	1.03361480635163	2.31259760254802	0.935224728257208	0	0.624720593445461	0	1.50774786237256	0	0
Tpr_TRINITY_DN11006_c1_g1|Tdu_TRINITY_DN14687_c0_g1	13.7086510216735	5.94349946434388	5.1198816373527	11.3697628698679	7.70865867516006	4.67612364128604	30.2797122901172	18.7416178033638	18.8331099746731	9.04648717423537	8.33398330646704	24.4864991739011
Tpr_TRINITY_DN8687_c0_g1|Tdu_TRINITY_DN15698_c0_g1	4.56955034055783	5.94349946434388	15.3596449120581	4.13445922540651	17.7299149528681	25.2510676629446	1.16460431885066	9.99552949512737	3.76662199493463	6.03099144949025	6.66718664517364	6.3877823931916
Tpr_TRINITY_DN11078_c2_g1|Tdu_TRINITY_DN18892_c7_g1	25.5894819071238	26.7457475895475	23.0394673680872	33.0756738032521	35.4598299057363	38.3442138585455	38.4319425220718	24.9888237378184	32.6440572894334	28.6472093850787	13.3343732903473	29.8096511682275
Tpr_TRINITY_DN20792_c0_g1|Tdu_TRINITY_DN28818_c0_g1	0	0	0.639985204669088	0	0	0	0	0	0	0	0	0
Tpr_TRINITY_DN14801_c1_g2|Tdu_TRINITY_DN20504_c0_g5	36.5564027244626	39.3756839512782	45.4389495315052	48.5798958985265	30.8346347006403	32.7328654890023	30.2797122901172	23.7393825509275	37.6662199493463	18.0929743484707	30.0023399032814	53.2315199432633
Tpr_TRINITY_DN14297_c1_g1|Tdu_TRINITY_DN18943_c2_g1	36.5564027244626	35.6609967860633	37.1191418708071	31.0084441905488	47.7936837859924	34.6033149455167	38.4319425220718	24.9888237378184	30.132975959477	31.6627051098238	28.3355432419879	30.8742815670927
Tpr_TRINITY_DN13422_c4_g4|Tdu_TRINITY_DN17272_c2_g5	13.7086510216735	23.7739978573755	19.1995561400726	28.9412145778455	20.8133784229322	27.121517119459	27.9505036524159	23.7393825509275	17.5775693096949	54.2789230454122	48.3371031775089	72.3948671228381
Tpr_TRINITY_DN13794_c2_g5|Tdu_TRINITY_DN13975_c0_g1	8.22519061300409	8.17231176347283	7.03983725135997	4.13445922540651	15.4173173503201	9.35224728257208	13.9752518262079	11.8696912754638	12.5554066497821	9.04648717423537	11.6675766290539	7.45241279205687
Tpr_TRINITY_DN11370_c3_g4|Tdu_TRINITY_DN23075_c1_g1	48.437233609913	62.4067443756107	56.3186980108797	60.983273574746	71.6905256789886	46.7612364128604	40.7611511597731	41.2315591674004	46.4550046041937	21.1084700732159	36.669526548455	23.4218687750359
Tpr_TRINITY_DN15208_c5_g1|Tdu_TRINITY_DN21788_c1_g1	80.4240859938178	95.0959914295021	126.717070524479	57.8824291556911	83.2535136917287	117.838315760408	58.2302159425331	91.2092066430373	135.598391817647	132.681811888785	135.010529564766	125.626387066101
Tpr_TRINITY_DN14720_c2_g5|Tdu_TRINITY_DN14051_c0_g1	116.98048871828	101.782428326889	109.437469998414	102.327865828811	110.233819054789	100.069045923521	117.625036203917	99.9552949512737	105.46541585817	84.4338802928634	78.3394430807902	73.4594975217034
Tpr_TRINITY_DN12350_c1_g3|Tdu_TRINITY_DN16545_c0_g1	16.4503812260082	10.4011240626018	11.5197336840436	10.3361480635163	9.25039041019208	14.9635956521153	12.8106475073573	7.49664712134553	0	1.50774786237256	5.00038998388023	10.6463039886527
Tpr_TRINITY_DN11218_c3_g1|Tdu_TRINITY_DN16918_c6_g1	416.742991058874	549.773700451809	590.706343909568	364.866026642124	391.599860698131	652.786860323531	994.572088298465	1042.65867046047	802.290484921076	758.397174773398	310.024179000574	1027.36833490498
Tpr_TRINITY_DN14572_c2_g1|Tdu_TRINITY_DN20946_c2_g4	38.3842228606857	36.4039342191063	45.4389495315052	44.4454366731199	35.4598299057363	23.3806182064302	43.0903597974745	38.7326767936186	53.988248594063	19.6007222108433	38.3363232097484	33.0035423648233
Tpr_TRINITY_DN12636_c2_g1|Tdu_TRINITY_DN17258_c5_g1	104.185747764718	89.1524919651582	127.997040933818	93.0253325716464	96.3582334395008	101.004270651778	54.7364029859811	76.2159124003462	72.8213585687361	158.313525549119	135.010529564766	109.656931083122
Tpr_TRINITY_DN12966_c1_g1|Tdu_TRINITY_DN25377_c1_g3	9.13910068111565	9.6581866295588	12.1597188887127	8.26891845081301	11.5629880127401	11.2226967390865	5.82302159425331	15.6180148361365	1.25554066497821	13.5697307613531	16.6679666129341	13.8401951852485
Tpr_TRINITY_DN12202_c5_g2|Tdu_TRINITY_DN19383_c2_g1	94.1327370154912	80.9801802016854	82.5580914023123	107.495939860569	66.2944646063765	90.7167986409492	129.271079392423	92.4586478299282	101.698793863235	87.4493760176086	118.342562951832	107.527670285392
Tpr_TRINITY_DN10454_c3_g7|Tdu_TRINITY_DN13691_c0_g1	17.3642912941197	0	15.9996301167272	9.30253325716464	11.5629880127401	10.2874720108293	15.1398561450586	7.49664712134553	12.5554066497821	7.53873931186281	18.3347632742275	4.25852159546107
Tpr_TRINITY_DN12864_c4_g8|Tdu_TRINITY_DN21271_c1_g1	31.9868523839048	15.6016860939027	17.9195857307345	14.4706072889228	15.4173173503201	15.8988203803725	12.8106475073573	18.1168972099184	17.5775693096949	33.1704529721964	30.0023399032814	27.6803903704969
Tpr_TRINITY_DN11343_c6_g4|Tdu_TRINITY_DN17370_c1_g3	33.8146725201279	26.0028101565045	30.0793046194471	31.0084441905488	33.1472323031883	40.2146633150599	24.4566906958639	21.2405001771457	21.3441913046296	15.0774786237256	41.6699165323352	20.2279775784401
Tpr_TRINITY_DN14136_c0_g9|Tdu_TRINITY_DN18685_c5_g4	2.7417302043347	4.45762459825791	2.55994081867635	3.10084441905488	6.16692694012805	7.48179782605766	24.4566906958639	19.3663383968093	18.8331099746731	34.6782008345689	16.6679666129341	52.1668895443981
Tpr_TRINITY_DN10535_c0_g4|Tdu_TRINITY_DN23183_c5_g6	138.000420284846	190.934920292047	160.636286371941	227.395257397358	171.132222588553	144.02460815161	140.91712258093	114.948589193965	121.787444502886	134.189559751158	150.011699516407	95.816735897874
Tpr_TRINITY_DN7490_c0_g1|Tdu_TRINITY_DN13030_c0_g1	0	2.97174973217194	0.639985204669088	2.06722961270325	4.62519520509604	0	0	6.24720593445461	2.51108132995642	15.0774786237256	0	3.1938911965958
Tpr_TRINITY_DN13521_c5_g2|Tdu_TRINITY_DN17144_c1_g1	35.6424926563511	54.9773700451809	8.31980766069814	47.5462810921748	33.9180981707043	57.0487084236897	17.4690647827599	24.364103144373	16.3220286447167	22.6162179355884	21.6683565968143	28.7450207693622
Tpr_TRINITY_DN12985_c1_g2|Tdu_TRINITY_DN20943_c1_g1	33.8146725201279	40.1186213843212	30.7192898241162	56.8488143493395	40.8558909783483	50.5021353258892	29.1151079712665	29.3618678919367	27.6218946295206	27.1394615227061	48.3371031775089	56.4254111398591
Tpr_TRINITY_DN15852_c6_g3|Tdu_TRINITY_DN19302_c3_g1	289.709491591366	225.110042212024	231.67464409021	259.437316394258	228.947162652254	249.705002444675	398.294677046926	343.596326395003	341.507060874073	179.421995622335	233.351532581077	298.096511682275
Tpr_TRINITY_DN15939_c3_g3|Tdu_TRINITY_DN18786_c2_g1	25.5894819071238	14.8587486608597	10.8797484793745	15.5042220952744	9.25039041019208	12.1579214673437	23.2920863770132	17.4921766164729	10.0443253198257	24.123965797961	33.3359332258682	4.25852159546107
Tpr_TRINITY_DN7380_c0_g1|Tdu_TRINITY_DN13172_c0_g1	3.65564027244626	0	1.91995561400726	1.03361480635163	3.85432933758003	0.935224728257208	2.32920863770132	1.87416178033638	5.02216265991284	1.50774786237256	3.33359332258682	1.06463039886527
Tpr_TRINITY_DN7120_c0_g1|Tdu_TRINITY_DN17175_c7_g2	0	0.742937433042985	0	1.03361480635163	3.08346347006403	2.80567418477162	2.32920863770132	0	0	0	0	3.1938911965958
Tpr_TRINITY_DN11836_c6_g1|Tdu_TRINITY_DN17636_c2_g2	387.497868879304	540.11551382225	608.625929640303	458.924974020122	514.167533633176	655.592534508303	511.26129597544	630.967799379915	660.414389778538	527.711751830396	461.702675178274	488.665353079157
Tpr_TRINITY_DN12258_c6_g2|Tdu_TRINITY_DN16166_c0_g1	10.9669208173388	11.1440614956448	7.67982245602906	15.5042220952744	12.3338538802561	20.5749440216586	24.4566906958639	18.1168972099184	22.5997319696078	19.6007222108433	16.6679666129341	29.8096511682275
Tpr_TRINITY_DN11351_c9_g1|Tdu_TRINITY_DN20498_c2_g4	76.7684457213715	83.2089925008143	78.0781949696287	110.596784279624	94.0456358369528	75.7532029888338	102.485180058858	95.5822507971555	119.27636317293	194.49947424606	138.344122887353	155.436038234329
Tpr_TRINITY_DN12540_c2_g2|Tdu_TRINITY_DN19805_c1_g1	33.8146725201279	21.5451855582466	24.3194377774253	22.7395257397358	31.6055005681563	25.2510676629446	30.2797122901172	31.8607502657185	20.0886506396513	13.5697307613531	13.3343732903473	28.7450207693622
Tpr_TRINITY_DN9629_c0_g1|Tdu_TRINITY_DN16796_c0_g1	65.8015249040327	33.4321844869343	19.1995561400726	22.7395257397358	53.9606107261204	30.8624160324879	46.5841727540265	58.7237357838733	26.3663539645424	60.3099144949025	61.6714764678561	66.0070847296465
Tpr_TRINITY_DN13976_c2_g4|Tdu_TRINITY_DN23228_c1_g2	109.669208173388	134.47167538078	218.234954792159	134.369924825711	148.777112430589	242.223204618617	53.5717986671304	71.2181476527825	109.232037853104	102.526854641334	58.3378831452693	69.2009759262423
Tpr_TRINITY_DN14213_c7_g1|Tdu_TRINITY_DN16910_c4_g1	327.17980438394	1054.97115492104	505.588311688579	466.160277664584	333.784920634431	508.762252171921	295.809496988068	291.74451713903	365.362333508659	214.100196456904	206.682786000383	165.017711824116
Tpr_TRINITY_DN15778_c0_g5|Tdu_TRINITY_DN18853_c0_g1	1.82782013622313	1.48587486608597	1.27997040933818	3.10084441905488	3.85432933758003	1.87044945651442	0	6.24720593445461	7.53324398986925	4.52324358711768	3.33359332258682	7.45241279205687
Tpr_TRINITY_DN15518_c4_g1|Tdu_TRINITY_DN23506_c4_g6	1.82782013622313	2.22881229912895	1.27997040933818	1.03361480635163	0	2.80567418477162	1.16460431885066	1.24944118689092	1.25554066497821	1.50774786237256	0	5.32315199432633
Tpr_TRINITY_DN10239_c0_g1|Tdu_TRINITY_DN17488_c3_g1	34.7285825882395	37.8898090851922	49.9188459641889	27.9075997714939	30.0637688331242	41.1498880433171	60.5594245802344	44.9798827280732	38.9217606143245	39.2014444216866	55.0042898226825	54.2961503421286
Tpr_TRINITY_DN11459_c1_g1|Tdu_TRINITY_DN18115_c2_g1	40.2120429969089	27.4886850225904	26.8793785961017	49.6135107048781	25.4385736280282	39.2794385868027	34.9381295655198	24.364103144373	26.3663539645424	22.6162179355884	30.0023399032814	37.2620639602843
Tpr_TRINITY_DN12669_c1_g5|Tdu_TRINITY_DN18371_c3_g1	17.3642912941197	11.1440614956448	10.2397632747054	11.3697628698679	8.47952454267607	5.61134836954325	12.8106475073573	8.12136771479099	5.02216265991284	13.5697307613531	10.0007799677605	12.7755647863832
Tpr_TRINITY_DN12170_c6_g5|Tdu_TRINITY_DN17339_c6_g2	64.8876148359211	40.1186213843212	52.4787867828652	82.6891845081301	53.9606107261204	46.7612364128604	78.0284893629943	54.3506916297551	48.9660859341502	61.817662357275	68.3386631130298	94.7521054990087
Tpr_TRINITY_DN13910_c2_g6|Tdu_TRINITY_DN23567_c4_g1	7.31128054489252	0.742937433042985	5.75986684202179	4.13445922540651	13.8755856152881	3.74089891302883	2.32920863770132	4.37304415411823	5.02216265991284	12.0619828989805	8.33398330646704	4.25852159546107
Tpr_TRINITY_DN11026_c6_g1|Tdu_TRINITY_DN23601_c1_g5	28.3312121114585	11.8869989286878	23.0394673680872	12.4033776762195	20.8133784229322	15.8988203803725	9.31683455080529	13.1191324623547	21.3441913046296	19.6007222108433	21.6683565968143	23.4218687750359
Tpr_TRINITY_DN18329_c0_g1|Tdu_TRINITY_DN24812_c1_g2	2.7417302043347	0	0	0	0	0.935224728257208	0	0	0	21.1084700732159	0	2.12926079773053
Tpr_TRINITY_DN14605_c0_g1|Tdu_TRINITY_DN16603_c1_g5	53.9206940185824	63.8926192416967	43.518993917498	101.294251022459	71.6905256789886	44.890786956346	126.941870754722	99.3305743578283	121.787444502886	49.7556794582945	63.3382731291495	43.6498463534759
