FUSION_ID,Tml_1,Tml_2,Tml_3,Tms_1,Tms_2,Tms_3
Tpr_TRINITY_DN7591_c0_g1|Tdu_TRINITY_DN21133_c2_g5,26,21,24,39,28,63
Tpr_TRINITY_DN10588_c1_g1|Tdu_TRINITY_DN18547_c0_g3,107,43,73,100,89,93
Tpr_TRINITY_DN12632_c2_g1|Tdu_TRINITY_DN23203_c1_g1,16,17,26,29,21,25
Tpr_TRINITY_DN11993_c0_g3|Tdu_TRINITY_DN21939_c1_g1,0,0,0,1,1,0
Tpr_TRINITY_DN13531_c2_g5|Tdu_TRINITY_DN23075_c3_g1,86,325,265,375,414,472
Tpr_TRINITY_DN4033_c0_g1|Tdu_TRINITY_DN17606_c4_g3,113,55,79,53,67,83
Tpr_TRINITY_DN15099_c2_g1|Tdu_TRINITY_DN19880_c1_g2,18,82,105,111,84,113
Tpr_TRINITY_DN11572_c4_g1|Tdu_TRINITY_DN18680_c1_g2,9,15,21,20,15,36
Tpr_TRINITY_DN11070_c2_g1|Tdu_TRINITY_DN18679_c0_g3,135,153,122,155,163,187
Tpr_TRINITY_DN13147_c4_g4|Tdu_TRINITY_DN19998_c2_g1,24,36,30,39,25,53
Tpr_TRINITY_DN15172_c2_g3|Tdu_TRINITY_DN22547_c4_g1,1,1,0,1,0,2
Tpr_TRINITY_DN14163_c3_g1|Tdu_TRINITY_DN19590_c0_g4,45,43,32,41,35,71
Tpr_TRINITY_DN5032_c0_g1|Tdu_TRINITY_DN11374_c0_g1,0,2,0,0,1,0
Tpr_TRINITY_DN14623_c0_g3|Tdu_TRINITY_DN21734_c3_g4,127,67,80,48,39,120
Tpr_TRINITY_DN13313_c2_g11|Tdu_TRINITY_DN17059_c4_g2,11,51,45,56,59,54
Tpr_TRINITY_DN11787_c0_g1|Tdu_TRINITY_DN18867_c0_g1,31,91,111,138,77,136
Tpr_TRINITY_DN12013_c2_g2|Tdu_TRINITY_DN16103_c0_g1,29,74,87,109,74,126
Tpr_TRINITY_DN12251_c1_g3|Tdu_TRINITY_DN20923_c1_g2,4,42,35,30,18,28
Tpr_TRINITY_DN12271_c0_g1|Tdu_TRINITY_DN23805_c0_g1,22,30,28,40,12,12
Tpr_TRINITY_DN13225_c1_g4|Tdu_TRINITY_DN22117_c2_g1,5,26,20,37,11,39
Tpr_TRINITY_DN14456_c0_g1|Tdu_TRINITY_DN18272_c4_g4,0,4,1,0,0,0
Tpr_TRINITY_DN10248_c5_g1|Tdu_TRINITY_DN18223_c3_g1,41,77,95,66,84,147
