Tms_1	Tms_2	Tms_3	Tml_1	Tml_2	Tml_3
Tpr_TRINITY_DN11175_c1_g3|Tdu_TRINITY_DN14253_c0_g1	8.3057320646928	7.55513305643526	8.58347411153091	7.22944572444024	8.3578202867984	8.58023838295805
Tpr_TRINITY_DN11304_c2_g1|Tdu_TRINITY_DN19409_c1_g2	8.39087151716721	9.35092065116384	8.99666081512181	10.0544845660605	8.66000444638735	8.92949246319155
Tpr_TRINITY_DN13962_c2_g1|Tdu_TRINITY_DN23146_c6_g1	8.22455906108816	7.90369627782609	8.14940451178687	5.15489877107519	7.26626634890896	8.26481939694424
Tpr_TRINITY_DN15800_c1_g4|Tdu_TRINITY_DN23219_c0_g1	4.69867579312103	5.35349919526561	4.60063466268909	3.28042965315905	7.09758451431728	5.1133316437586
Tpr_TRINITY_DN13174_c6_g1|Tdu_TRINITY_DN20900_c5_g1	4.80176928608514	4.97910368048412	4.67658351592239	4.63406660777375	4.8412447610575	4.93824493720051
Tpr_TRINITY_DN9651_c1_g1|Tdu_TRINITY_DN19037_c5_g1	6.28363829384219	5.89664152029214	5.65796783775505	4.86539215388021	4.8412447610575	5.76540834033829
Tpr_TRINITY_DN11402_c4_g2|Tdu_TRINITY_DN17610_c7_g1	5.37005304565966	5.58176818293873	5.27382434642198	5.39590687057898	4.73021344866875	4.50761058287065
Tpr_TRINITY_DN13849_c0_g2|Tdu_TRINITY_DN22555_c2_g1	6.31882772230449	5.89664152029214	5.76622072840707	2.4324327466041	6.01709459645692	6.32389862969826
Tpr_TRINITY_DN14012_c2_g7|Tdu_TRINITY_DN20268_c6_g1	5.96615610398602	6.20149610182056	5.00589114117535	6.61829929191543	5.81427771345723	5.19350199244258
Tpr_TRINITY_DN11233_c0_g10|Tdu_TRINITY_DN23798_c3_g1	4.0312511322079	2.54614427320801	5.80057223319784	2.91785957377434	4.8412447610575	5.1133316437586
Tpr_TRINITY_DN9866_c0_g1|Tdu_TRINITY_DN18542_c4_g1	6.90957257561965	6.52799692649775	6.37986598383231	4.5028220744955	6.31517594938991	7.01747162835109
Tpr_TRINITY_DN12990_c0_g3|Tdu_TRINITY_DN19912_c5_g3	5.55849813507277	6.33274063509882	6.07768182424336	6.79700517889996	5.75878260086552	5.86669167617548
Tpr_TRINITY_DN14794_c1_g1|Tdu_TRINITY_DN24420_c0_g1	5.7766783051223	5.17841248870752	5.27382434642198	1.69546715243789	5.21564027583899	4.50761058287065
Tpr_TRINITY_DN15126_c1_g3|Tdu_TRINITY_DN25590_c6_g1	6.68525527735871	6.52799692649775	6.64856913975279	6.37729119241164	6.27618181777405	6.25083516750854
Tpr_TRINITY_DN11042_c3_g1|Tdu_TRINITY_DN22196_c5_g1	5.4983771426352	5.71606927465032	5.4135491100886	5.2397876686617	5.96900030825587	5.26945084567588
Tpr_TRINITY_DN15984_c4_g3|Tdu_TRINITY_DN22258_c5_g4	4.69867579312103	5.95213663288385	6.37986598383231	6.21902910849491	6.46139669024095	5.47590172314331
Tpr_TRINITY_DN11926_c2_g2|Tdu_TRINITY_DN20897_c0_g1	7.2199126962318	7.11903394162859	7.29204810504089	6.51989558785444	6.88077312524413	7.12359997921243
Tpr_TRINITY_DN15098_c0_g1|Tdu_TRINITY_DN20615_c7_g3	5.87452562852045	5.71606927465032	5.58100585594016	4.63406660777375	5.91924727305877	6.17387318569365
Tpr_TRINITY_DN15316_c5_g2|Tdu_TRINITY_DN13321_c0_g1	5.15324165658651	4.97910368048412	4.4355754164186	4.75436084149146	4.17382010014437	4.50761058287065
Tpr_TRINITY_DN10522_c4_g1|Tdu_TRINITY_DN23572_c4_g1	5.07307130790253	5.83892602243586	5.27382434642198	5.2397876686617	5.75878260086552	5.59875847092884
Tpr_TRINITY_DN10789_c3_g1|Tdu_TRINITY_DN24506_c2_g2	7.04182037391809	6.82412902050778	6.66730570233438	5.83842510627994	6.98117502220197	7.10298969953714
Tpr_TRINITY_DN4818_c0_g1|Tdu_TRINITY_DN9680_c0_g1	6.31882772230449	4.74777813437766	4.74873330167823	3.28042965315905	5.44390926351211	5.41031338151573
Tpr_TRINITY_DN12689_c3_g4|Tdu_TRINITY_DN15727_c0_g1	4.69867579312103	5.2686102976791	4.03503748683487	2.4324327466041	4.60991921495104	4.3763660495924
Tpr_TRINITY_DN11169_c2_g6|Tdu_TRINITY_DN18920_c1_g1	5.96615610398602	5.89664152029214	6.21136025947533	6.21902910849491	6.35314379958893	5.71196908137683
Tpr_TRINITY_DN12847_c4_g7|Tdu_TRINITY_DN15461_c0_g1	7.27470516907218	7.7080319555849	7.4410298465107	7.02936788899133	7.87425981828546	7.82325241491058
Tpr_TRINITY_DN14996_c2_g3|Tdu_TRINITY_DN18109_c5_g6	8.54741463594375	8.55960653301457	8.55859944289188	7.59432042898099	8.39469628903344	8.00085691450019
Tpr_TRINITY_DN14966_c3_g2|Tdu_TRINITY_DN23069_c7_g1	7.06272936368107	8.4189730327429	7.1393741466496	5.8918643652414	7.8611443184952	7.69140775889452
Tpr_TRINITY_DN10357_c1_g1|Tdu_TRINITY_DN14588_c0_g1	7.29251644518864	7.2354434337439	7.15273252950462	7.38662905699097	7.50420977377993	7.56147745484938
Tpr_TRINITY_DN8809_c0_g1|Tdu_TRINITY_DN17042_c2_g1	5.37005304565966	5.5096183971829	5.61999998755602	6.21902910849491	6.01709459645692	4.62790481658836
Tpr_TRINITY_DN10373_c1_g7|Tdu_TRINITY_DN17850_c1_g1	5.37005304565966	6.76337498942868	4.94577014873778	6.41428539989384	5.81427771345723	4.3763660495924
Tpr_TRINITY_DN15347_c3_g1|Tdu_TRINITY_DN18291_c0_g2	4.69867579312103	3.39414117976296	4.34537760744702	4.01739524732525	6.90653622130922	3.89093922242215
Tpr_TRINITY_DN10656_c2_g6|Tdu_TRINITY_DN18213_c0_g8	7.60912420814274	7.67542729015298	7.56610697956082	7.0991893384889	7.02887176423327	7.67753558431296
Tpr_TRINITY_DN15123_c1_g2|Tdu_TRINITY_DN19417_c4_g1	7.42760406822182	7.50034058359488	7.12589091728598	5.99314770107858	7.18438934185456	7.12359997921243
Tpr_TRINITY_DN11302_c5_g1|Tdu_TRINITY_DN18392_c3_g1	7.04182037391809	7.75559763883696	6.57109038707508	6.93068361413193	6.98117502220197	7.26017303208787
Tpr_TRINITY_DN12304_c1_g2|Tdu_TRINITY_DN12725_c0_g1	6.41952172192396	7.04439514073584	6.07768182424336	8.0233939879467	5.44390926351211	6.72551561321478
Tpr_TRINITY_DN11770_c2_g1|Tdu_TRINITY_DN14787_c0_g1	3.11371329239988	5.2686102976791	4.88303439338982	4.75436084149146	4.47867468167279	4.7389361289771
Tpr_TRINITY_DN11729_c9_g1|Tdu_TRINITY_DN21748_c2_g3	5.67170874552076	5.35349919526561	5.27382434642198	4.96848564684431	5.44390926351211	5.02844274617209
Tpr_TRINITY_DN11924_c0_g1|Tdu_TRINITY_DN17510_c5_g1	5.37005304565966	5.77880502999828	4.88303439338982	5.99314770107858	6.01709459645692	4.93824493720051
Tpr_TRINITY_DN11065_c1_g1|Tdu_TRINITY_DN17648_c3_g1	10.804099345877	10.0555234221227	10.3819943762138	10.6389587624815	10.1375661998088	10.1146191896191
Tpr_TRINITY_DN14546_c4_g1|Tdu_TRINITY_DN19257_c6_g1	6.65803380862369	7.06970622926502	7.12589091728598	6.82475016938286	6.68627010108116	7.12359997921243
Tpr_TRINITY_DN14361_c0_g4|Tdu_TRINITY_DN19693_c0_g6	7.08333964335636	6.33274063509882	6.42460429859759	3.81094436985783	6.27618181777405	6.9727333135858
Tpr_TRINITY_DN11110_c2_g1|Tdu_TRINITY_DN18502_c3_g2	8.44761402895331	8.72007120520782	8.95913737247561	8.49852193706187	8.76231429183578	8.92949246319155
Tpr_TRINITY_DN13063_c4_g4|Tdu_TRINITY_DN18182_c0_g1	6.86265152823216	5.95213663288385	6.18559716341025	4.5028220744955	6.06363718239394	6.32389862969826
Tpr_TRINITY_DN15705_c1_g5|Tdu_TRINITY_DN24640_c1_g1	5.96615610398602	5.83892602243586	4.88303439338982	6.61829929191543	6.01709459645692	5.02844274617209
Tpr_TRINITY_DN11888_c5_g1|Tdu_TRINITY_DN22871_c0_g1	6.57314491103717	6.45303486881653	5.99109413924727	2.91785957377434	6.10872507192248	6.64226010956543
Tpr_TRINITY_DN11140_c1_g1|Tdu_TRINITY_DN24885_c1_g3	5.8264313403194	4.61653360109941	5.69496204523725	4.19796749296708	5.70106710300924	4.7389361289771
Tpr_TRINITY_DN13452_c4_g1|Tdu_TRINITY_DN20805_c3_g3	7.91533184490834	5.71606927465032	7.59575244130935	2.91785957377434	7.73740895007296	7.69140775889452
Tpr_TRINITY_DN9983_c0_g1|Tdu_TRINITY_DN21069_c4_g2	6.60199977370936	6.7940717866516	6.99851161080975	7.3296731721789	6.56209068986043	6.55390423514458
Tpr_TRINITY_DN6477_c0_g1|Tdu_TRINITY_DN25071_c2_g1	4.58764448073229	4.74777813437766	5.00589114117535	4.01739524732525	5.13075137825248	5.41031338151573
Tpr_TRINITY_DN13958_c0_g3|Tdu_TRINITY_DN18557_c2_g3	5.43564138728724	4.61653360109941	5.54092841656483	4.19796749296708	4.8412447610575	4.84202962194121
Tpr_TRINITY_DN12873_c3_g1|Tdu_TRINITY_DN24094_c5_g4	5.07307130790253	6.33274063509882	5.1725410105848	6.17659384217451	6.01709459645692	6.00641643984209
Tpr_TRINITY_DN11063_c1_g4|Tdu_TRINITY_DN20291_c5_g3	10.074358853763	9.48395944201143	9.69153385738836	9.20590167450929	9.63517916735278	9.97698696297945
Tpr_TRINITY_DN14381_c1_g1|Tdu_TRINITY_DN16188_c0_g1	4.46735024701458	5.17841248870752	3.7834987198389	2.91785957377434	5.29581062452298	3.15397362825595
Tpr_TRINITY_DN10164_c4_g1|Tdu_TRINITY_DN24226_c2_g2	6.48294710206559	6.52799692649775	6.28599906036809	6.17659384217451	6.23610437839871	5.91478596437652
Tpr_TRINITY_DN12382_c1_g3|Tdu_TRINITY_DN24542_c0_g1	7.32749258343162	7.51883692721227	7.2429303384762	5.31995801734569	7.26626634890896	7.36775291928769
Tpr_TRINITY_DN14104_c3_g1|Tdu_TRINITY_DN15787_c0_g1	5.4983771426352	5.58176818293873	4.67658351592239	4.5028220744955	4.73021344866875	5.34160063143172
Tpr_TRINITY_DN10983_c3_g1|Tdu_TRINITY_DN24577_c1_g4	6.28363829384219	6.10685922768249	6.35696558172223	3.56993627035403	6.46139669024095	6.45978205778003
Tpr_TRINITY_DN13932_c3_g3|Tdu_TRINITY_DN17012_c5_g1	5.72514800448222	5.4336695439496	5.69496204523725	5.99314770107858	5.5782103552237	5.02844274617209
Tpr_TRINITY_DN11023_c2_g3|Tdu_TRINITY_DN20606_c9_g4	5.7766783051223	5.89664152029214	5.54092841656483	5.06470096210361	4.33428477233761	5.19350199244258
Tpr_TRINITY_DN15293_c0_g4|Tdu_TRINITY_DN16300_c1_g5	5.72514800448222	5.95213663288385	4.94577014873778	4.86539215388021	5.37175947775628	6.05013781727141
Tpr_TRINITY_DN5865_c0_g1|Tdu_TRINITY_DN21478_c0_g1	4.0312511322079	4.97910368048412	4.60063466268909	4.5028220744955	3.99324785450255	3.89093922242215
Tpr_TRINITY_DN12232_c1_g1|Tdu_TRINITY_DN17493_c5_g1	6.24756903913467	6.59925560966757	5.4135491100886	5.8918643652414	5.64094611057167	5.65647396878513
Tpr_TRINITY_DN12774_c1_g1|Tdu_TRINITY_DN19931_c4_g1	5.37005304565966	4.13110677392917	5.4135491100886	2.91785957377434	4.73021344866875	5.02844274617209
Tpr_TRINITY_DN13222_c3_g2|Tdu_TRINITY_DN24428_c3_g1	4.19171580440115	4.86807236809537	4.74873330167823	5.06470096210361	4.9443382540216	3.68448834495473
Tpr_TRINITY_DN10586_c0_g2|Tdu_TRINITY_DN23585_c3_g2	8.13854514537981	7.99900323792182	7.93421311731538	5.99314770107858	8.21047857072322	8.04474455850119
Tpr_TRINITY_DN13087_c2_g5|Tdu_TRINITY_DN24562_c0_g1	5.8264313403194	6.45303486881653	5.80057223319784	3.56993627035403	5.86771697241869	6.05013781727141
Tpr_TRINITY_DN13581_c3_g1|Tdu_TRINITY_DN21598_c2_g2	3.11371329239988	4.86807236809537	3.63910881050373	5.06470096210361	4.47867468167279	2.305976721701
Tpr_TRINITY_DN12011_c1_g1|Tdu_TRINITY_DN23596_c1_g1	5.92106821445748	6.37396329782533	5.22407131122488	4.35843216516032	4.73021344866875	5.34160063143172
Tpr_TRINITY_DN13536_c4_g2|Tdu_TRINITY_DN24270_c2_g1	5.22919050981981	4.61653360109941	5.27382434642198	4.19796749296708	5.21564027583899	3.89093922242215
Tpr_TRINITY_DN14123_c0_g1|Tdu_TRINITY_DN18611_c9_g1	6.8863027962968	6.82412902050778	6.55105263383853	3.28042965315905	6.1524464493518	7.01747162835109
Tpr_TRINITY_DN9578_c0_g1|Tdu_TRINITY_DN19448_c1_g3	6.86265152823216	7.19000046298273	6.53073264945894	5.31995801734569	6.74456874164582	7.10298969953714
Tpr_TRINITY_DN11385_c1_g11|Tdu_TRINITY_DN22111_c8_g1	7.06272936368107	6.91071670550387	6.66730570233438	7.74712927226039	7.09758451431728	6.90291186408823
Tpr_TRINITY_DN12961_c4_g1|Tdu_TRINITY_DN22977_c2_g1	4.89798460134444	4.47214369176423	5.22407131122488	4.5028220744955	4.47867468167279	4.84202962194121
Tpr_TRINITY_DN9162_c0_g1|Tdu_TRINITY_DN20900_c4_g1	6.05231274773573	6.93846169598677	6.53073264945894	6.58623808268313	6.74456874164582	6.75223295159056
Tpr_TRINITY_DN10756_c5_g6|Tdu_TRINITY_DN16109_c0_g1	6.57314491103717	6.56406618120527	5.22407131122488	4.63406660777375	6.23610437839871	6.32389862969826
Tpr_TRINITY_DN12446_c5_g2|Tdu_TRINITY_DN19762_c6_g1	8.21525131886194	8.25212217489053	7.29204810504089	4.96848564684431	8.22078357911495	7.51543008732995
Tpr_TRINITY_DN14573_c1_g8|Tdu_TRINITY_DN17175_c5_g2	4.98818241031602	4.31167901957099	4.14606879922361	2.91785957377434	4.73021344866875	4.84202962194121
Tpr_TRINITY_DN11737_c3_g7|Tdu_TRINITY_DN5197_c0_g1	5.22919050981981	5.4336695439496	4.24916229218772	5.53676940641884	4.33428477233761	4.84202962194121
Tpr_TRINITY_DN12135_c1_g3|Tdu_TRINITY_DN14596_c0_g1	9.60021315423534	9.94702370949019	9.47466062439199	10.6033592718915	9.85288616749289	9.39979039510373
Tpr_TRINITY_DN11026_c2_g4|Tdu_TRINITY_DN25196_c9_g4	4.80176928608514	4.31167901957099	4.60063466268909	2.4324327466041	5.13075137825248	4.50761058287065
Tpr_TRINITY_DN15870_c6_g1|Tdu_TRINITY_DN21495_c1_g3	7.23840903984919	7.40412526833558	8.32487195201238	5.31995801734569	6.77285778607725	6.69829414447976
Tpr_TRINITY_DN12497_c0_g7|Tdu_TRINITY_DN16141_c0_g1	8.14835943520677	8.99570564782125	7.787786078242	8.83501850483669	8.37637610582665	7.45165417689663
Tpr_TRINITY_DN14143_c0_g1|Tdu_TRINITY_DN21687_c2_g1	6.38673178680629	5.95213663288385	5.36846122056006	4.86539215388021	4.9443382540216	6.0925730835918
Tpr_TRINITY_DN9080_c0_g1|Tdu_TRINITY_DN19849_c1_g1	4.0312511322079	4.61653360109941	4.34537760744702	5.06470096210361	4.17382010014437	4.7389361289771
Tpr_TRINITY_DN14200_c0_g5|Tdu_TRINITY_DN16152_c0_g1	7.94941284015144	8.43853529912141	7.39680584625402	7.76155634289567	7.88725715881433	7.66352872631908
Tpr_TRINITY_DN11800_c0_g1|Tdu_TRINITY_DN22656_c5_g1	6.17260698145344	5.89664152029214	5.45727048751792	3.56993627035403	4.60991921495104	5.53863747849127
Tpr_TRINITY_DN11989_c1_g5|Tdu_TRINITY_DN21599_c1_g2	8.61974532389931	8.35864249854157	8.67426965008415	9.00835010772225	9.48081995350435	8.78817964799695
Tpr_TRINITY_DN14683_c6_g1|Tdu_TRINITY_DN14209_c0_g1	6.31882772230449	6.2465839913491	6.15936562183707	5.94339466588148	5.37175947775628	6.05013781727141
Tpr_TRINITY_DN15248_c7_g2|Tdu_TRINITY_DN24310_c3_g5	5.15324165658651	5.5096183971829	4.94577014873778	4.19796749296708	5.0405535692809	4.84202962194121
Tpr_TRINITY_DN11878_c0_g4|Tdu_TRINITY_DN20716_c1_g1	4.89798460134444	5.71606927465032	5.73103129994477	5.46805665633482	5.0405535692809	5.76540834033829
Tpr_TRINITY_DN15821_c2_g4|Tdu_TRINITY_DN22728_c0_g2	6.09353541046224	6.05710619248539	6.21136025947533	5.46805665633482	6.01709459645692	5.71196908137683
Tpr_TRINITY_DN12670_c1_g3|Tdu_TRINITY_DN21623_c1_g1	6.90957257561965	7.2576391798581	7.79632276019649	6.33932334221262	7.30552577935619	7.43525973864596
Tpr_TRINITY_DN12408_c6_g1|Tdu_TRINITY_DN21624_c9_g1	6.05231274773573	5.77880502999828	5.54092841656483	5.60235774804641	5.51262201359613	6.0925730835918
Tpr_TRINITY_DN11158_c2_g7|Tdu_TRINITY_DN19743_c1_g3	6.51364389928851	6.29030536877842	5.89897593725884	5.46805665633482	6.49574819503173	5.91478596437652
Tpr_TRINITY_DN12609_c4_g5|Tdu_TRINITY_DN18569_c8_g1	6.76396725337275	6.76337498942868	7.20496248827718	6.17659384217451	6.65621286722498	6.61340524689324
Tpr_TRINITY_DN11186_c2_g4|Tdu_TRINITY_DN19997_c3_g1	4.58764448073229	4.61653360109941	5.00589114117535	4.5028220744955	4.33428477233761	4.7389361289771
Tpr_TRINITY_DN13748_c1_g1|Tdu_TRINITY_DN14686_c0_g1	7.08333964335636	6.66715967416938	6.31004453433474	6.21902910849491	6.35314379958893	6.64226010956543
Tpr_TRINITY_DN13559_c2_g3|Tdu_TRINITY_DN16826_c7_g3	7.82030523752256	6.99240050309757	7.77919858240528	6.26025177122142	8.34845210426421	8.08733643522566
Tpr_TRINITY_DN14165_c0_g2|Tdu_TRINITY_DN24241_c1_g1	5.43564138728724	4.47214369176423	5.4135491100886	4.35843216516032	4.73021344866875	5.19350199244258
Tpr_TRINITY_DN9407_c0_g1|Tdu_TRINITY_DN19286_c1_g5	5.07307130790253	4.47214369176423	4.14606879922361	4.19796749296708	4.60991921495104	4.3763660495924
Tpr_TRINITY_DN10800_c5_g2|Tdu_TRINITY_DN20435_c4_g1	5.55849813507277	5.17841248870752	5.86691472802654	4.19796749296708	5.29581062452298	6.0925730835918
Tpr_TRINITY_DN14795_c2_g2|Tdu_TRINITY_DN20818_c3_g5	4.80176928608514	5.95213663288385	2.56110629850246	6.30032921059675	5.21564027583899	2.305976721701
Tpr_TRINITY_DN15502_c2_g2|Tdu_TRINITY_DN18800_c4_g1	5.37005304565966	4.74777813437766	4.94577014873778	4.86539215388021	4.73021344866875	4.62790481658836
Tpr_TRINITY_DN8487_c0_g1|Tdu_TRINITY_DN23606_c0_g1	6.05231274773573	6.15495351588353	5.86691472802654	5.66509350339437	5.81427771345723	5.91478596437652
Tpr_TRINITY_DN15808_c3_g1|Tdu_TRINITY_DN17377_c5_g4	5.72514800448222	5.65048093302275	6.42460429859759	4.86539215388021	5.86771697241869	5.41031338151573
Tpr_TRINITY_DN11819_c2_g3|Tdu_TRINITY_DN18447_c1_g1	7.63727524845689	7.50034058359488	7.96482848455347	7.14392765325419	7.58620314597723	7.70514781552082
Tpr_TRINITY_DN10969_c0_g2|Tdu_TRINITY_DN18509_c3_g4	6.28363829384219	7.09458089790405	6.95342372128122	5.78292999368823	6.59415189909272	6.13379574631832
Tpr_TRINITY_DN12861_c2_g1|Tdu_TRINITY_DN23312_c0_g2	6.57314491103717	7.30103177537148	6.07768182424336	6.68036026004769	6.82782424529517	6.55390423514458
Tpr_TRINITY_DN13022_c1_g8|Tdu_TRINITY_DN5607_c0_g1	5.07307130790253	5.35349919526561	4.81744605176224	4.19796749296708	4.9443382540216	5.19350199244258
Tpr_TRINITY_DN14026_c1_g1|Tdu_TRINITY_DN23996_c4_g1	8.25212732109697	8.4768816107709	8.53838622200237	8.71413099670293	8.5822122857812	8.4228404793919
Tpr_TRINITY_DN11788_c2_g1|Tdu_TRINITY_DN24536_c3_g1	4.89798460134444	5.4336695439496	5.06360663903164	4.01739524732525	5.91924727305877	5.53863747849127
Tpr_TRINITY_DN14252_c4_g3|Tdu_TRINITY_DN13399_c0_g1	7.41139384104056	7.34315725104415	7.17908385645157	7.62620449000078	6.95672197847743	7.36775291928769
Tpr_TRINITY_DN15640_c1_g2|Tdu_TRINITY_DN18131_c1_g1	6.45158293115626	5.83892602243586	6.48921338002067	4.01739524732525	6.10872507192248	6.55390423514458
Tpr_TRINITY_DN12129_c1_g3|Tdu_TRINITY_DN17290_c1_g1	5.22919050981981	3.39414117976296	5.11910175162334	2.91785957377434	5.51262201359613	5.26945084567588
Tpr_TRINITY_DN14523_c4_g5|Tdu_TRINITY_DN21205_c2_g3	6.83860605426551	5.95213663288385	5.96103690539109	6.55344814756547	5.51262201359613	6.58396146900076
Tpr_TRINITY_DN11071_c0_g3|Tdu_TRINITY_DN18667_c3_g1	5.07307130790253	4.61653360109941	3.47864413831048	5.15489877107519	3.78679697703512	4.50761058287065
Tpr_TRINITY_DN14178_c0_g9|Tdu_TRINITY_DN21652_c3_g3	3.64422800909866	4.31167901957099	5.36846122056006	5.60235774804641	5.13075137825248	4.93824493720051
Tpr_TRINITY_DN10593_c1_g1|Tdu_TRINITY_DN15321_c0_g1	4.80176928608514	3.92465589646174	5.00589114117535	4.96848564684431	3.78679697703512	5.47590172314331
Tpr_TRINITY_DN10845_c3_g1|Tdu_TRINITY_DN23918_c2_g4	6.05231274773573	5.95213663288385	5.27382434642198	5.31995801734569	5.70106710300924	5.65647396878513
Tpr_TRINITY_DN11249_c4_g2|Tdu_TRINITY_DN15187_c0_g2	3.85067888656608	5.08219717344822	3.09162101520124	5.2397876686617	5.0405535692809	5.1133316437586
Tpr_TRINITY_DN12053_c3_g1|Tdu_TRINITY_DN19914_c2_g2	6.35317922709527	5.89664152029214	6.07768182424336	0.110504651716737	5.96900030825587	5.91478596437652
Tpr_TRINITY_DN14224_c4_g1|Tdu_TRINITY_DN17832_c2_g1	7.34466772723975	7.27949861382184	6.37986598383231	5.06470096210361	6.59415189909272	6.45978205778003
Tpr_TRINITY_DN10566_c2_g8|Tdu_TRINITY_DN17137_c0_g1	10.4001427060659	8.84992502138511	10.0141482418507	6.87868897649366	9.31276945168281	10.0754840131372
Tpr_TRINITY_DN13049_c9_g1|Tdu_TRINITY_DN15822_c0_g1	7.2199126962318	6.41404073720066	6.61034981752231	4.35843216516032	7.57017303615828	6.82953867775801
Tpr_TRINITY_DN11991_c1_g1|Tdu_TRINITY_DN17754_c4_g1	7.62326839046301	7.69182172840364	8.10198773075949	8.18196701427336	8.21047857072322	7.70514781552082
Tpr_TRINITY_DN15100_c1_g4|Tdu_TRINITY_DN23348_c0_g1	5.61621363292906	6.10685922768249	5.83412479290887	5.72521449583195	6.1524464493518	4.7389361289771
Tpr_TRINITY_DN10909_c7_g6|Tdu_TRINITY_DN18759_c2_g4	5.4983771426352	4.61653360109941	5.99109413924727	4.19796749296708	5.51262201359613	5.02844274617209
Tpr_TRINITY_DN12712_c6_g2|Tdu_TRINITY_DN22834_c3_g3	7.32749258343162	7.537099133605	8.38270314313584	7.05301915705598	7.97510050779229	7.49974846509768
Tpr_TRINITY_DN14041_c7_g3|Tdu_TRINITY_DN20717_c8_g1	7.27470516907218	6.29030536877842	7.01323311651652	5.53676940641884	6.42620726177865	6.82953867775801
Tpr_TRINITY_DN767_c0_g1|Tdu_TRINITY_DN28_c0_g1	6.13361284983758	6.59925560966757	5.89897593725884	7.07628893637882	6.52930075474276	4.84202962194121
Tpr_TRINITY_DN14627_c1_g1|Tdu_TRINITY_DN13705_c0_g1	7.94941284015144	8.44821785251875	8.08814882329443	7.83160384042392	8.18964506730605	8.26481939694424
Tpr_TRINITY_DN10674_c3_g1|Tdu_TRINITY_DN23226_c0_g1	7.92678186565187	8.01211873771208	7.71761078418245	5.2397876686617	7.95054340354831	7.78494852673394
Tpr_TRINITY_DN6389_c0_g1|Tdu_TRINITY_DN12515_c0_g1	6.51364389928851	6.82412902050778	5.36846122056006	6.71041749390386	6.35314379958893	5.91478596437652
Tpr_TRINITY_DN12408_c4_g1|Tdu_TRINITY_DN21377_c2_g1	6.86265152823216	7.64206869320655	6.82580952469687	5.83842510627994	6.52930075474276	7.01747162835109
Tpr_TRINITY_DN10257_c6_g2|Tdu_TRINITY_DN20184_c6_g1	6.71197261573449	6.49100271901555	6.64856913975279	5.46805665633482	6.1948817156722	6.77846449316374
Tpr_TRINITY_DN11382_c7_g1|Tdu_TRINITY_DN18655_c4_g2	5.72514800448222	5.71606927465032	5.76622072840707	3.28042965315905	5.91924727305877	5.81693864097838
Tpr_TRINITY_DN13848_c4_g1|Tdu_TRINITY_DN24652_c3_g1	8.42356855498666	8.79027021649174	8.46532275981265	8.9777833914264	8.74813535666602	8.13886673586574
Tpr_TRINITY_DN11004_c4_g4|Tdu_TRINITY_DN18412_c6_g1	4.0312511322079	5.2686102976791	5.61999998755602	4.96848564684431	5.81427771345723	4.93824493720051
Tpr_TRINITY_DN14385_c3_g1|Tdu_TRINITY_DN17064_c5_g2	7.83253153985582	8.02511607824095	7.61518297125825	8.05887188330141	7.45267947313984	7.66352872631908
Tpr_TRINITY_DN10897_c1_g8|Tdu_TRINITY_DN19290_c5_g2	4.33610571373632	4.61653360109941	4.52046431400511	3.81094436985783	4.47867468167279	4.07151146806397
Tpr_TRINITY_DN15320_c3_g5|Tdu_TRINITY_DN22340_c1_g2	5.67170874552076	5.4336695439496	5.80057223319784	5.06470096210361	5.29581062452298	5.76540834033829
Tpr_TRINITY_DN12339_c0_g4|Tdu_TRINITY_DN16969_c3_g1	7.62326839046301	7.95892579854649	8.30107438083019	6.93068361413193	7.88725715881433	7.18372097165
Tpr_TRINITY_DN15030_c3_g5|Tdu_TRINITY_DN24504_c1_g1	6.13361284983758	5.58176818293873	7.21772978435106	4.01739524732525	5.5782103552237	6.21286731730952
Tpr_TRINITY_DN14087_c3_g11|Tdu_TRINITY_DN19476_c2_g1	4.80176928608514	4.61653360109941	5.89897593725884	3.56993627035403	4.73021344866875	4.93824493720051
Tpr_TRINITY_DN11237_c3_g3|Tdu_TRINITY_DN19250_c3_g1	4.69867579312103	5.65048093302275	4.03503748683487	6.21902910849491	4.60991921495104	4.84202962194121
Tpr_TRINITY_DN10895_c2_g1|Tdu_TRINITY_DN19544_c3_g1	4.46735024701458	5.17841248870752	5.86691472802654	3.81094436985783	4.73021344866875	5.1133316437586
Tpr_TRINITY_DN14183_c1_g3|Tdu_TRINITY_DN18036_c3_g2	5.07307130790253	5.35349919526561	4.81744605176224	4.01739524732525	4.17382010014437	4.93824493720051
Tpr_TRINITY_DN10893_c6_g1|Tdu_TRINITY_DN22753_c1_g1	8.50984232912865	8.72007120520782	8.33662513343806	8.55758787792639	8.48296204007589	8.31943898150756
Tpr_TRINITY_DN10619_c3_g1|Tdu_TRINITY_DN19317_c6_g1	6.38673178680629	6.00557589184531	6.37986598383231	7.05301915705598	6.01709459645692	6.17387318569365
Tpr_TRINITY_DN15208_c6_g1|Tdu_TRINITY_DN19722_c0_g1	4.58764448073229	4.47214369176423	3.91474325311716	2.91785957377434	2.40828535378139	5.41031338151573
Tpr_TRINITY_DN11377_c3_g1|Tdu_TRINITY_DN15543_c0_g1	7.39499940278989	7.01863204467075	7.66264432496452	7.54513287935346	7.7516931760792	7.66352872631908
