FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
Tpr_TRINITY_DN12143_c3_g1|Tdu_TRINITY_DN20625_c4_g1,212,53,3,0,6,2,31,0,2,0
Tpr_TRINITY_DN11809_c7_g3|Tdu_TRINITY_DN17369_c3_g2,61,16,0,0,1,0,1,0,5,1
Tpr_TRINITY_DN12870_c3_g1|Tdu_TRINITY_DN17260_c2_g1,0,0,14,7,0,0,230,7,0,0
Tpr_TRINITY_DN10769_c4_g1|Tdu_TRINITY_DN17328_c4_g1,275,13,13,6,14,36,166,64,49,177
Tpr_TRINITY_DN12636_c2_g10|Tdu_TRINITY_DN19969_c1_g5,0,0,0,11,0,0,0,3,0,0
Tpr_TRINITY_DN11191_c5_g12|Tdu_TRINITY_DN17180_c6_g3,5,0,3,3,1,1,1,3,1,0
Tpr_TRINITY_DN11075_c8_g1|Tdu_TRINITY_DN16663_c7_g1,5,0,15,0,0,0,0,0,0,0
Tpr_TRINITY_DN6697_c0_g1|Tdu_TRINITY_DN24609_c6_g3,0,0,3,0,0,0,0,0,0,0
Tpr_TRINITY_DN12193_c2_g1|Tdu_TRINITY_DN21687_c3_g1,15,2,6,0,6,1,0,0,4,0
Tpr_TRINITY_DN11366_c0_g1|Tdu_TRINITY_DN17359_c4_g3,48,1,51,0,6,1,3,1,5,0
Tpr_TRINITY_DN4810_c0_g2|Tdu_TRINITY_DN13227_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN14222_c1_g6|Tdu_TRINITY_DN17376_c1_g4,58,2,2,87,0,1,2,4,4,9
Tpr_TRINITY_DN15390_c2_g2|Tdu_TRINITY_DN18344_c3_g3,336,64,0,49,1,2,3,46,4,18
Tpr_TRINITY_DN14752_c6_g5|Tdu_TRINITY_DN21255_c1_g1,90,5,5,0,0,12,5,27,1,17
Tpr_TRINITY_DN7591_c0_g1|Tdu_TRINITY_DN21133_c2_g5,33,1,1,0,3,0,2,0,1,2
Tpr_TRINITY_DN10588_c1_g1|Tdu_TRINITY_DN18547_c0_g3,92,29,9,0,3,0,3,3,9,8
Tpr_TRINITY_DN12632_c2_g1|Tdu_TRINITY_DN23203_c1_g1,30,3,80,0,7,0,2,0,1,2
Tpr_TRINITY_DN11993_c0_g3|Tdu_TRINITY_DN21939_c1_g1,0,0,0,0,2,0,0,0,0,0
Tpr_TRINITY_DN13531_c2_g5|Tdu_TRINITY_DN23075_c3_g1,248,45,142,11,20,34,130,0,17,9
