logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN11366_c0_g1|Tdu_TRINITY_DN17359_c4_g3	5.31898755917664	5.97764371419425	16.1923980622561	1.36090249938589e-08	1.86690592570109e-08	10.4481457703941
Tpr_TRINITY_DN14222_c1_g6|Tdu_TRINITY_DN17376_c1_g4	5.52012961457851	5.9227709668035	32.6177024174136	1.25449847554638e-11	3.71578001194887e-11	17.06222910279
Tpr_TRINITY_DN15390_c2_g2|Tdu_TRINITY_DN18344_c3_g3	9.18825998645888	8.97465783552724	72.2017999343517	4.01862527391853e-15	2.33290981594635e-13	24.161409765892
Tpr_TRINITY_DN14752_c6_g5|Tdu_TRINITY_DN21255_c1_g1	6.37323153261683	6.59690730647989	37.2651413952171	3.27051823304407e-12	1.24208459977493e-11	18.438100225851
Tpr_TRINITY_DN7591_c0_g1|Tdu_TRINITY_DN21133_c2_g5	4.98769279876317	5.29276512376174	25.1169232267901	1.73594296478884e-10	3.5367026976305e-10	14.6245990173464
Tpr_TRINITY_DN10588_c1_g1|Tdu_TRINITY_DN18547_c0_g3	6.53958569608882	6.60494466096857	30.4859303326353	2.47874990043892e-11	6.57910421953032e-11	16.6528429268129
Tpr_TRINITY_DN12632_c2_g1|Tdu_TRINITY_DN23203_c1_g1	6.0835788544349	5.55369485805593	31.8717694766396	1.58396141054993e-11	4.51490919474804e-11	16.991538372174
Tpr_TRINITY_DN13531_c2_g5|Tdu_TRINITY_DN23075_c3_g1	9.84010907192799	9.17378564205049	64.0765405914949	1.35000269643294e-14	3.50432738773095e-13	23.3253137692257
Tpr_TRINITY_DN4033_c0_g1|Tdu_TRINITY_DN17606_c4_g3	7.02632945743338	6.92177329175386	47.0561216851219	3.08836415642083e-13	2.10255134885526e-12	20.565391031119
Tpr_TRINITY_DN15099_c2_g1|Tdu_TRINITY_DN19880_c1_g2	6.8505715067487	6.89941001491034	33.4711217043799	9.66845598030491e-12	2.9850148351819e-11	17.5568256733504
Tpr_TRINITY_DN11572_c4_g1|Tdu_TRINITY_DN18680_c1_g2	3.72646085119889	4.4168125259962	11.0365781305924	5.51416789242457e-07	6.30044738819623e-07	6.7927764425403
Tpr_TRINITY_DN11070_c2_g1|Tdu_TRINITY_DN18679_c0_g3	8.46406749208719	8.55997577864148	58.9971945342676	3.12048204271121e-14	5.25526409311143e-13	22.6271492017227
Tpr_TRINITY_DN13147_c4_g4|Tdu_TRINITY_DN19998_c2_g1	6.14842764732691	5.74502691923078	34.4016984057062	7.33172049256968e-12	2.37313608366654e-11	17.6983406610873
Tpr_TRINITY_DN14163_c3_g1|Tdu_TRINITY_DN19590_c0_g4	6.43485790679721	6.37211034654466	29.9869466281751	2.92677503114199e-11	7.53632825835953e-11	16.4865007581898
