Tdu4	Tdu5	Tdu6	Tpr1	Tpr2	Tpr3	Tms1	Tms2	Tms3
Tpr_TRINITY_DN11340_c2_g3|Tdu_TRINITY_DN23668_c1_g4	6.66657201524596	6.93912900550177	6.57238737982214	6.13169263920365	5.99080569817122	6.19844832428765	6.14742997406674	6.49448814581423	6.52700755079067
Tpr_TRINITY_DN12290_c2_g10|Tdu_TRINITY_DN25560_c3_g2	6.96762602808306	6.48971846240153	5.69921740205762	4.5467301384825	4.30799587405192	4.03550975316145	5.53332112768607	6.38053195651714	6.33292049867436
Tpr_TRINITY_DN13599_c1_g1|Tdu_TRINITY_DN16960_c2_g1	4.9996161423275	5.27705757908285	3.9952022296927	4.69482877747163	4.14753120185868	3.90426521988319	6.18539782426577	5.91862785220033	6.30965071935152
Tpr_TRINITY_DN14635_c2_g5|Tdu_TRINITY_DN24985_c4_g1	7.32154423721486	6.69421513023607	7.2159316018065	6.10546109763047	5.87598529616936	6.47773208176652	6.39434471453726	6.79062023982425	6.23750093359568
Tpr_TRINITY_DN11894_c3_g1|Tdu_TRINITY_DN25509_c1_g2	4.3761794937917	-1.13233335705485	0.625968420026981	4.5467301384825	4.08981570400239	4.2668352992679	2.72596620562847	3.65013901627442	3.45459905526262
Tpr_TRINITY_DN14410_c3_g4|Tdu_TRINITY_DN19652_c2_g1	8.12962213350001	6.81603387452983	7.34934494944523	8.62036512587755	8.23831822670158	8.36057073753377	8.49981186549582	7.76813622567288	8.24671946362506
Tpr_TRINITY_DN14337_c1_g5|Tdu_TRINITY_DN25507_c1_g1	11.8906003470267	12.5077985817098	12.2247963542523	12.2436037056142	11.9315886229374	11.4304383893967	11.7207237021569	9.94392414681608	11.9031405313008
Tpr_TRINITY_DN11623_c5_g2|Tdu_TRINITY_DN14501_c0_g1	5.70588493927079	5.24270607429207	4.5328590156355	5.31455669635347	4.91804935573591	5.53431561013289	4.31092870634962	4.09759799324565	5.84286964497868
Tpr_TRINITY_DN12334_c5_g2|Tdu_TRINITY_DN22034_c1_g1	6.26475821112328	6.14379104821939	6.6630577387622	6.30306105751564	6.31430964798412	5.12665764121964	5.59103662554236	5.86313273960862	5.67091696218938
Tpr_TRINITY_DN14572_c3_g3|Tdu_TRINITY_DN20164_c0_g4	7.11509335974743	7.21196255086097	6.58790037919346	7.04463590493443	6.88873378891135	7.49494137179874	8.51480103971527	8.57008576470839	8.22822312000767
Tpr_TRINITY_DN11106_c1_g2|Tdu_TRINITY_DN17042_c4_g3	2.33665112960507	2.32709826158245	3.68486210908055	2.14463169491115	2.17554557802827	3.21238751524553	4.56246747334559	4.43863491108071	3.45459905526262
Tpr_TRINITY_DN13333_c1_g5|Tdu_TRINITY_DN19365_c4_g3	5.7365817364937	6.08683516340731	5.91137063888923	5.06519722741675	5.41762036522642	5.53431561013289	6.14742997406674	5.74529624931476	5.09505666857548
Tpr_TRINITY_DN10856_c5_g4|Tdu_TRINITY_DN12683_c0_g1	4.29600914510772	3.39122859900216	3.43332334208458	4.5467301384825	3.90137061458928	3.90426521988319	3.82550187917938	4.58302482041589	3.45459905526262
Tpr_TRINITY_DN12991_c0_g1|Tdu_TRINITY_DN19359_c1_g1	4.21112024752121	4.59558709750835	3.12846876055616	3.03771649099464	4.54119505034495	4.79735001596668	6.02713574034903	5.47610961649938	5.63392275470718
Tpr_TRINITY_DN12613_c1_g1|Tdu_TRINITY_DN22896_c3_g1	6.15541081493492	5.05749120182517	5.30779246000073	6.18276682379792	5.89295837477308	5.77873433779934	5.8012543329327	5.97206711116179	6.26195397732022
Tpr_TRINITY_DN14113_c2_g1|Tdu_TRINITY_DN21438_c4_g2	6.03709084774616	6.00721799534394	6.49221703113815	6.15745573526874	5.841428074133	5.74076648760031	5.98470047402864	6.02359741180187	6.42241864951347
Tpr_TRINITY_DN14657_c2_g1|Tdu_TRINITY_DN22012_c4_g1	5.9081931145639	5.81018114828439	5.91137063888923	5.99548825560534	6.12615755106611	6.76933563979709	6.06835840307555	6.38053195651714	6.42241864951347
Tpr_TRINITY_DN10861_c12_g2|Tdu_TRINITY_DN24569_c2_g5	4.21112024752121	4.59558709750835	4.08540003866428	4.76354152755565	4.8149558627718	4.72140116273338	4.96300540292932	5.54825940225521	5.09505666857548
Tpr_TRINITY_DN10434_c3_g1|Tdu_TRINITY_DN19513_c1_g2	4.65857922449243	4.75030969230699	4.65571576342103	5.21991982221539	4.98290050008588	4.86949980172252	5.41046437990054	5.74529624931476	5.29787355157516
Tpr_TRINITY_DN13325_c1_g1|Tdu_TRINITY_DN24198_c1_g1	8.81598230568007	9.03131631896098	8.61275856280937	9.0904935220325	8.80265850396842	8.74796198900452	8.71627280942462	8.90838382070352	9.49254968449559
Tpr_TRINITY_DN14210_c0_g1|Tdu_TRINITY_DN22698_c1_g1	2.86716584630385	3.62255414510862	2.74144563744692	2.79670839149085	3.42930217027406	3.75987531054802	4.44217323962788	3.36063239907944	4.32133252439915
Tpr_TRINITY_DN13000_c3_g1|Tdu_TRINITY_DN17469_c3_g2	3.81058231793748	4.64902635646981	4.76892637386902	4.6226789917158	3.51949997924563	4.03550975316145	4.77659227869844	4.71426935369414	4.22511720913985
Tpr_TRINITY_DN14496_c6_g1|Tdu_TRINITY_DN25526_c2_g1	7.8426831611045	7.79544460502749	8.13111833897011	7.4300339137734	7.84361232139487	7.98362301149648	7.63971047227805	7.22413039917458	7.7378236208195
Tpr_TRINITY_DN10713_c1_g9|Tdu_TRINITY_DN18126_c2_g1	3.07361672377127	4.22521864756323	3.43332334208458	4.6226789917158	3.33308685501475	5.00380089343411	5.89589120707078	5.91862785220033	5.03956155598377
Tpr_TRINITY_DN11227_c1_g5|Tdu_TRINITY_DN21987_c1_g1	5.70588493927079	6.79247914655093	6.63346295657391	5.74666770899125	5.92631697171951	6.19844832428765	6.02713574034903	6.02359741180187	6.60554095333736
Tpr_TRINITY_DN13189_c2_g2|Tdu_TRINITY_DN14691_c0_g1	1.48865422305012	1.18959473783251	-0.958994080694176	4.46655978979851	2.72303337333077	4.03550975316145	4.0060741248212	4.09759799324565	-0.632863785987723
Tpr_TRINITY_DN14560_c5_g1|Tdu_TRINITY_DN19097_c6_g3	5.39554481865864	5.17144739112225	5.61086152763677	4.46655978979851	4.49747367291563	4.6412308140494	6.45777009467889	5.54825940225521	5.87493085421097
Tpr_TRINITY_DN14948_c2_g4|Tdu_TRINITY_DN19561_c3_g1	7.37129727241196	7.57157021638981	7.79254997839492	6.80488232293655	6.74656888779155	7.4248371333344	8.20863013050348	7.62533562527385	8.27101805974846
Tpr_TRINITY_DN13560_c3_g1|Tdu_TRINITY_DN17873_c0_g1	5.43351266885766	5.8788938983684	6.11782151635666	6.10546109763047	6.33929200454146	6.19844832428765	5.84934862113375	5.54825940225521	5.24977926337412
Tpr_TRINITY_DN13773_c6_g2|Tdu_TRINITY_DN21099_c2_g1	4.78143597227796	5.31061013879388	4.32640813816807	3.58520428629713	4.14753120185868	4.72140116273338	6.36155477941959	5.47610961649938	6.28599945128687
Tpr_TRINITY_DN10918_c5_g12|Tdu_TRINITY_DN14998_c0_g1	7.30115244838368	6.28551915783105	7.07992490859813	4.82912986918322	4.6649304187672	4.55634191646289	5.41046437990054	5.31999041458209	6.18731517642747
Tpr_TRINITY_DN12311_c0_g1|Tdu_TRINITY_DN16580_c0_g1	5.14400605166267	6.00721799534394	5.45039685544353	5.06519722741675	5.99080569817122	5.77873433779934	5.84934862113375	5.97206711116179	5.51688333351696
Tpr_TRINITY_DN12989_c1_g5|Tdu_TRINITY_DN12477_c0_g1	6.03709084774616	6.23398885719097	5.8864959702502	5.11863648637821	5.78798881517154	4.93821255180653	6.32800221970856	4.9455948998006	6.4651682969728
Tpr_TRINITY_DN13254_c1_g3|Tdu_TRINITY_DN19269_c0_g1	5.27525058494092	5.01741376244983	4.32640813816807	3.03771649099464	4.62485297939186	3.59941063835477	3.37804290220816	4.27817023888747	5.20002622817702
Tpr_TRINITY_DN10748_c4_g4|Tdu_TRINITY_DN20107_c4_g3	6.44285053343699	6.74418358951015	7.22588126221411	7.4300339137734	7.32997424314742	7.46031502868911	6.25846128645549	7.0361974485815	6.85095199127653
Tpr_TRINITY_DN12265_c2_g1|Tdu_TRINITY_DN19414_c0_g1	5.09746346572564	5.6091336293463	5.48394941515455	4.76354152755565	3.42930217027406	3.59941063835477	5.04789430051583	4.71426935369414	5.67091696218938
Tpr_TRINITY_DN10856_c5_g7|Tdu_TRINITY_DN17186_c5_g2	5.27525058494092	4.84494656644507	5.34478666748293	4.76354152755565	5.07501870207431	5.81572854528154	5.12806464919981	5.0486883927647	5.55696077289229
Tpr_TRINITY_DN12454_c2_g2|Tdu_TRINITY_DN21162_c2_g1	3.69028808421977	4.42225549462279	4.46727067400792	2.50720177429586	5.75123026516142	5.6204722538826	5.34487603827296	4.83456358741185	4.32133252439915
Tpr_TRINITY_DN10924_c7_g1|Tdu_TRINITY_DN21963_c1_g2	6.24354172521359	6.04757573296008	6.07442892084327	6.53694911768991	6.65003154238786	6.63088886982794	7.11828362840723	6.82006401771674	6.35582090078444
Tpr_TRINITY_DN11649_c1_g1|Tdu_TRINITY_DN19741_c3_g1	4.52427813278084	4.35951973927483	4.39855792392391	4.381670892212	4.35774890924902	4.55634191646289	4.87280759395774	4.43863491108071	4.65253843287453
Tpr_TRINITY_DN12173_c3_g2|Tdu_TRINITY_DN15690_c0_g1	7.19463212473264	4.84494656644507	5.54880055950452	3.98113296262827	3.83265786450526	4.6412308140494	5.94097909659932	6.02359741180187	5.63392275470718
Tpr_TRINITY_DN2723_c0_g1|Tdu_TRINITY_DN14069_c0_g1	5.82493761091455	5.24270607429207	5.48394941515455	3.24416736846207	4.30799587405192	4.6412308140494	5.34487603827296	4.9455948998006	3.75945363679104
Tpr_TRINITY_DN11602_c2_g1|Tdu_TRINITY_DN16084_c0_g1	4.89464658272595	5.96569872590568	5.26982460980171	5.93718961504068	5.07501870207431	5.85179779998906	5.27616328818895	2.99806231969473	4.85898931034195
Tpr_TRINITY_DN11099_c1_g1|Tdu_TRINITY_DN22817_c2_g1	3.55904355094152	6.00721799534394	5.51673935027222	5.06519722741675	5.50852886142463	3.90426521988319	4.0060741248212	3.89114711577822	3.89069817006929
Tpr_TRINITY_DN10757_c1_g5|Tdu_TRINITY_DN24336_c3_g1	6.72896855238383	7.29811919461068	7.14429372771785	6.0787437592547	6.56786300080703	7.21930692918532	8.43824753641408	8.05489354229141	7.39504221058216
Tpr_TRINITY_DN15089_c2_g12|Tdu_TRINITY_DN24688_c1_g5	4.452128347025	5.24270607429207	4.08540003866428	5.21991982221539	5.07501870207431	5.48922772060435	6.68679560834779	6.41952608813301	5.51688333351696
Tpr_TRINITY_DN10511_c3_g4|Tdu_TRINITY_DN17102_c3_g3	7.50211648285668	7.23835404975237	7.16512723113501	6.5946646155462	7.2662687484422	7.31284769702474	7.05816263596966	6.82006401771674	7.26800302199303
Tpr_TRINITY_DN13153_c1_g5|Tdu_TRINITY_DN18347_c2_g1	5.60966962401148	6.16228739183678	5.38085592219045	5.84507141305224	6.38799519611714	5.70177235598445	4.87280759395774	5.54825940225521	5.24977926337412
Tpr_TRINITY_DN11512_c5_g1|Tdu_TRINITY_DN21613_c3_g1	6.90143574838859	7.25568392829028	7.32177668943643	6.7209810653276	6.80153534700948	6.76933563979709	6.60511181075408	6.60009833377483	7.15503877340371
Tpr_TRINITY_DN15421_c3_g7|Tdu_TRINITY_DN24698_c0_g3	1.97408105022036	3.51152283271987	1.84836084136343	5.06519722741675	5.10446247996679	4.93821255180653	5.20401350243311	5.144903708024	-0.632863785987723
Tpr_TRINITY_DN11710_c2_g3|Tdu_TRINITY_DN21110_c0_g1	9.05699040518386	10.0357119111692	9.8199043953142	10.147044901564	10.2642319063124	10.4075230794851	8.62251485701553	10.2089075764504	8.43591449199769
Tpr_TRINITY_DN15734_c0_g3|Tdu_TRINITY_DN16382_c0_g1	4.83915147013425	4.75030969230699	4.97174325686871	3.98113296262827	2.86742328266594	4.2668352992679	4.16653879701445	4.27817023888747	5.55696077289229
Tpr_TRINITY_DN12364_c2_g1|Tdu_TRINITY_DN13994_c0_g1	4.65857922449243	3.39122859900216	3.68486210908055	3.58520428629713	4.58363031666535	5.29330751062909	4.96300540292932	3.65013901627442	4.72468821863036
Tpr_TRINITY_DN11382_c5_g2|Tdu_TRINITY_DN18013_c2_g2	5.09746346572564	4.64902635646981	5.01828584280574	3.72959419563231	4.4523857833871	4.36992879223201	4.87280759395774	5.47610961649938	4.65253843287453
Tpr_TRINITY_DN10925_c1_g1|Tdu_TRINITY_DN17464_c9_g1	6.46134687705438	6.36751253002836	6.84190581922613	7.33163020971241	6.97893159788293	6.56723023260562	6.83747452084546	7.0361974485815	7.01818790519121
Tpr_TRINITY_DN10495_c4_g1|Tdu_TRINITY_DN18187_c0_g1	3.41465364160634	3.62255414510862	3.79589342146929	3.72959419563231	2.99866781594419	3.90426521988319	4.67349878573433	3.89114711577822	4.41153033337073
Tpr_TRINITY_DN10486_c0_g1|Tdu_TRINITY_DN17855_c1_g2	4.9996161423275	3.39122859900216	4.59559477098346	4.89186562453119	5.36992362319512	5.48922772060435	4.96300540292932	5.31999041458209	4.41153033337073
Tpr_TRINITY_DN10587_c7_g6|Tdu_TRINITY_DN20005_c0_g1	2.62615774680005	3.25998406572391	3.68486210908055	3.03771649099464	1.64503086132949	2.68187279854675	3.82550187917938	3.65013901627442	3.89069817006929
Tpr_TRINITY_DN15378_c2_g2|Tdu_TRINITY_DN18688_c0_g1	5.50657613104738	5.13445318364005	5.1070951097636	4.89186562453119	4.62485297939186	4.79735001596668	4.44217323962788	5.54825940225521	5.59595490450816
Tpr_TRINITY_DN7997_c0_g1|Tdu_TRINITY_DN15922_c0_g1	2.33665112960507	4.1530688618074	2.50043753794312	3.72959419563231	4.70392455038306	3.75987531054802	4.96300540292932	5.144903708024	4.65253843287453
Tpr_TRINITY_DN12719_c0_g3|Tdu_TRINITY_DN17791_c2_g1	5.0493691775246	5.78652988021974	4.92364896866767	5.00970211482504	5.21657284628833	4.72140116273338	4.0060741248212	4.83456358741185	4.010992403787
Tpr_TRINITY_DN10550_c0_g5|Tdu_TRINITY_DN23513_c0_g1	7.59717867982829	7.62588985767187	6.94187272728657	7.65468938661842	7.64252400571892	7.68687347960511	8.15223096033056	8.18506083449599	8.70029156432289
Tpr_TRINITY_DN15814_c7_g4|Tdu_TRINITY_DN23097_c0_g1	6.8462062276682	7.26427142412701	6.6032483435269	6.32596145962571	6.39991836349296	5.95489129295316	6.32800221970856	7.30964847036063	6.88283605229632
Tpr_TRINITY_DN12196_c0_g2|Tdu_TRINITY_DN18791_c2_g2	5.57611706430046	5.63585096772208	5.91137063888923	5.9071323811845	5.92631697171951	5.6204722538826	5.27616328818895	5.31999041458209	4.72468821863036
Tpr_TRINITY_DN11762_c2_g2|Tdu_TRINITY_DN19737_c3_g1	4.65857922449243	5.01741376244983	5.41604535065275	7.09882800529803	7.74890145910144	8.06269458248768	8.41446631045803	6.69850203783582	7.61980164646253
Tpr_TRINITY_DN9745_c0_g1|Tdu_TRINITY_DN21564_c1_g1	5.7365817364937	5.09648533344103	5.06337373233428	5.26801411041644	5.59404693261069	5.66169491660912	5.64653173813406	5.97206711116179	5.51688333351696
Tpr_TRINITY_DN11288_c1_g3|Tdu_TRINITY_DN14112_c0_g1	4.52427813278084	4.42225549462279	4.32640813816807	3.03771649099464	4.08981570400239	4.46614410749131	3.61905100171196	3.65013901627442	4.57658957964123
Tpr_TRINITY_DN10341_c1_g1|Tdu_TRINITY_DN19734_c3_g1	3.55904355094152	3.9120607623036	3.9952022296927	6.27979127819279	5.26952172623729	4.03550975316145	-0.0813887164291367	0.190707397637127	-0.632863785987723
Tpr_TRINITY_DN12208_c1_g2|Tdu_TRINITY_DN20070_c4_g5	4.83915147013425	5.83345092760724	5.19075303881051	5.359644585882	5.04496146821813	4.79735001596668	5.27616328818895	5.6825604939668	5.7069862168969
Tpr_TRINITY_DN13383_c3_g5|Tdu_TRINITY_DN18629_c4_g2	9.64549574763852	9.22631784383804	8.49015456468126	7.27391471185612	7.84361232139487	7.32572898832147	9.16416398982655	9.58517009224744	9.685679023715
Tpr_TRINITY_DN11927_c4_g5|Tdu_TRINITY_DN23313_c2_g1	4.452128347025	3.39122859900216	5.19075303881051	3.42473961410389	3.90137061458928	3.59941063835477	3.82550187917938	4.71426935369414	1.68906430889964
Tpr_TRINITY_DN10922_c1_g1|Tdu_TRINITY_DN22106_c3_g1	5.64245955912915	6.60237626317099	5.69921740205762	3.86083872891056	5.78798881517154	5.48922772060435	7.23149423885522	6.34045451714181	6.37836346943553
Tpr_TRINITY_DN13775_c1_g1|Tdu_TRINITY_DN17742_c6_g1	7.0675929361435	7.1108406264181	6.97764385830839	6.88417123274119	6.72777129233743	6.86067595133551	6.73879024598605	7.52162427575174	6.78498872889817
Tpr_TRINITY_DN14517_c2_g1|Tdu_TRINITY_DN17869_c4_g1	3.81058231793748	4.1530688618074	4.32640813816807	2.79670839149085	4.49747367291563	4.2668352992679	4.77659227869844	5.23510151699558	4.49641923095724
Tpr_TRINITY_DN13007_c7_g2|Tdu_TRINITY_DN20772_c4_g2	5.14400605166267	4.42225549462279	4.08540003866428	5.06519722741675	5.01426467099521	5.06653664878207	5.20401350243311	5.47610961649938	5.7069862168969
Tpr_TRINITY_DN15563_c2_g4|Tdu_TRINITY_DN18940_c3_g6	5.96114199451286	6.90658563223745	6.2794106586309	5.93718961504068	5.53038829538837	5.6204722538826	6.02713574034903	6.45749393833203	5.96704905619941
Tpr_TRINITY_DN14024_c0_g1|Tdu_TRINITY_DN24099_c1_g1	5.9081931145639	5.71315669388953	6.09628835480701	5.78022026870228	5.82383401411826	5.74076648760031	5.27616328818895	5.61697215233923	6.23750093359568
Tpr_TRINITY_DN16232_c0_g1|Tdu_TRINITY_DN16511_c0_g1	-0.833273871837245	-1.13233335705485	1.84836084136343	3.42473961410389	3.1189620496619	3.59941063835477	5.89589120707078	4.09759799324565	4.49641923095724
Tpr_TRINITY_DN14320_c2_g3|Tdu_TRINITY_DN19860_c0_g1	2.33665112960507	3.62255414510862	3.12846876055616	4.09216427501702	3.83265786450526	3.75987531054802	2.72596620562847	1.77566989835828	1.68906430889964
Tpr_TRINITY_DN14522_c7_g2|Tdu_TRINITY_DN16076_c0_g1	4.89464658272595	5.09648533344103	4.08540003866428	4.6226789917158	5.39396909716177	5.66169491660912	6.06835840307555	5.86313273960862	6.28599945128687
Tpr_TRINITY_DN11815_c1_g6|Tdu_TRINITY_DN24449_c1_g1	6.61793723999508	7.65882953150017	7.42902320465096	8.20455551256321	8.27114546871695	8.67936594293617	7.28493349781668	8.10359673386709	6.71586436824335
Tpr_TRINITY_DN11023_c2_g9|Tdu_TRINITY_DN20606_c9_g6	4.21112024752121	3.9120607623036	4.39855792392391	3.72959419563231	4.77888660806428	4.93821255180653	4.16653879701445	4.83456358741185	3.2740268096208
Tpr_TRINITY_DN11193_c7_g2|Tdu_TRINITY_DN18049_c3_g2	7.34165181066343	7.5365516272114	7.81249538880642	8.0617906259735	7.85664881107177	7.73594947130254	7.07848262034925	7.69055328472033	7.31550344559696
Tpr_TRINITY_DN10964_c4_g1|Tdu_TRINITY_DN19577_c4_g1	6.66657201524596	6.33527219302815	6.47563414694255	6.55644529331571	6.67967700413638	6.84286467521905	7.03755235629437	7.42911213696221	7.60075589077198
Tpr_TRINITY_DN11911_c0_g2|Tdu_TRINITY_DN24422_c1_g2	6.92827736060723	7.37941929671253	7.303100764676	7.2381435808343	7.55991424769154	7.4248371333344	7.55523590411451	7.73760185752476	6.92937863823335
Tpr_TRINITY_DN14185_c2_g3|Tdu_TRINITY_DN17467_c8_g1	7.63025050143393	7.13912967084952	7.76551977242577	7.09882800529803	6.7651247068198	6.89565208957849	7.24952816168548	7.57441169011118	7.52195432306438
Tpr_TRINITY_DN11033_c3_g1|Tdu_TRINITY_DN19788_c4_g5	4.89464658272595	4.70055665710989	5.19075303881051	3.58520428629713	4.40584319745007	4.86949980172252	5.89589120707078	5.144903708024	5.87493085421097
Tpr_TRINITY_DN13211_c1_g1|Tdu_TRINITY_DN22031_c1_g1	2.86716584630385	2.03759164438746	3.12846876055616	3.24416736846207	2.17554557802827	4.36992879223201	3.61905100171196	4.71426935369414	4.57658957964123
Tpr_TRINITY_DN9934_c0_g1|Tdu_TRINITY_DN16463_c0_g1	5.50657613104738	5.46757948513228	5.67036253938543	5.56609546334943	5.01426467099521	5.74076648760031	5.53332112768607	5.54825940225521	5.7069862168969
Tpr_TRINITY_DN13532_c3_g1|Tdu_TRINITY_DN17771_c4_g2	4.59299088286485	3.51152283271987	4.32640813816807	4.82912986918322	4.49747367291563	2.31930271916204	2.24053937845823	2.99806231969473	-0.632863785987723
Tpr_TRINITY_DN11249_c5_g1|Tdu_TRINITY_DN18822_c1_g1	6.90143574838859	6.99178795477434	6.73449287680515	6.27979127819279	6.35162280645218	6.28013212188136	6.76410133451524	7.06107211722053	6.64326061928652
Tpr_TRINITY_DN14378_c9_g7|Tdu_TRINITY_DN18247_c1_g2	5.50657613104738	5.31061013879388	5.48394941515455	5.74666770899125	5.39396909716177	4.55634191646289	5.04789430051583	6.02359741180187	5.09505666857548
Tpr_TRINITY_DN11727_c1_g9|Tdu_TRINITY_DN23347_c1_g1	2.62615774680005	3.51152283271987	1.84836084136343	5.81301020381995	5.29528482230237	4.2668352992679	3.08853628501318	4.83456358741185	4.010992403787
Tpr_TRINITY_DN13310_c0_g1|Tdu_TRINITY_DN21571_c1_g2	7.73278016633385	7.77755972671519	7.65939142156443	8.47426788493378	8.22497528728402	8.4748438024417	8.21781930195814	8.26216976019375	8.25891991723059
Tpr_TRINITY_DN12552_c2_g6|Tdu_TRINITY_DN22733_c2_g4	1.97408105022036	2.95512948419549	3.28893343274941	3.98113296262827	3.68455922551613	3.41883839271295	3.08853628501318	4.71426935369414	2.82656783264957
Tpr_TRINITY_DN13781_c1_g5|Tdu_TRINITY_DN23691_c1_g1	5.09746346572564	5.83345092760724	5.06337373233428	4.6226789917158	4.8149558627718	5.06653664878207	5.8012543329327	5.23510151699558	4.72468821863036
Tpr_TRINITY_DN11343_c5_g3|Tdu_TRINITY_DN19926_c4_g1	4.3761794937917	4.35951973927483	3.68486210908055	3.72959419563231	3.90137061458928	4.2668352992679	5.8012543329327	5.54825940225521	5.55696077289229
Tpr_TRINITY_DN14766_c3_g1|Tdu_TRINITY_DN25115_c8_g5	5.43351266885766	5.13445318364005	5.19075303881051	3.98113296262827	4.6649304187672	5.12665764121964	4.0060741248212	5.61697215233923	4.92172506568991
Tpr_TRINITY_DN10744_c7_g1|Tdu_TRINITY_DN22154_c1_g1	8.34912048156728	7.56463416917944	7.62972055488809	8.50469491868529	8.06569290980221	8.65915272204666	7.52594159732047	8.63779062384678	7.01818790519121
Tpr_TRINITY_DN10528_c4_g3|Tdu_TRINITY_DN17886_c7_g1	3.69028808421977	4.59558709750835	5.54880055950452	4.5467301384825	4.58363031666535	4.55634191646289	4.56246747334559	4.27817023888747	2.53706121545459
Tpr_TRINITY_DN12455_c2_g2|Tdu_TRINITY_DN21394_c1_g1	6.17795338358601	6.5042912634888	5.80919024408275	5.9071323811845	5.48633311531043	5.92133873324214	6.60511181075408	6.2992318544153	6.16155208036238
Tpr_TRINITY_DN3112_c0_g1|Tdu_TRINITY_DN16863_c3_g1	4.72131497984039	5.55416717012837	4.5328590156355	5.06519722741675	4.8501452912341	4.15580398687916	4.44217323962788	4.43863491108071	4.12202371617575
Tpr_TRINITY_DN11191_c5_g6|Tdu_TRINITY_DN15189_c0_g1	3.69028808421977	3.72564763807272	3.12846876055616	4.29147308324042	3.83265786450526	4.2668352992679	4.87280759395774	4.09759799324565	4.92172506568991
Tpr_TRINITY_DN11170_c3_g3|Tdu_TRINITY_DN14480_c0_g1	4.3761794937917	3.72564763807272	2.74144563744692	4.381670892212	4.14753120185868	2.68187279854675	4.96300540292932	5.61697215233923	5.20002622817702
Tpr_TRINITY_DN8671_c0_g1|Tdu_TRINITY_DN16359_c0_g1	3.07361672377127	2.95512948419549	3.68486210908055	3.98113296262827	2.72303337333077	1.8338758919918	2.24053937845823	4.71426935369414	2.82656783264957
Tpr_TRINITY_DN14884_c2_g8|Tdu_TRINITY_DN22026_c4_g2	4.3761794937917	3.9120607623036	5.06337373233428	4.69482877747163	4.35774890924902	4.72140116273338	5.04789430051583	5.23510151699558	5.09505666857548
Tpr_TRINITY_DN13796_c1_g3|Tdu_TRINITY_DN18954_c0_g1	7.34165181066343	7.5921804960651	7.18566416213771	7.00261269003872	7.62739070219376	7.65660603993632	6.78897600315427	7.37061648765206	6.4651682969728
Tpr_TRINITY_DN11261_c3_g1|Tdu_TRINITY_DN13753_c0_g1	4.52427813278084	4.97619109972332	5.80919024408275	4.19525776798112	2.17554557802827	2.97137941574173	4.56246747334559	4.83456358741185	4.65253843287453
Tpr_TRINITY_DN10018_c0_g1|Tdu_TRINITY_DN3659_c0_g1	2.86716584630385	3.9120607623036	2.94789651491434	5.48702389235823	5.29528482230237	5.57803698756221	3.37804290220816	4.27817023888747	2.82656783264957
Tpr_TRINITY_DN14667_c3_g6|Tdu_TRINITY_DN17542_c3_g2	5.35655068704277	1.67502156500275	1.84836084136343	2.50720177429586	3.68455922551613	3.59941063835477	2.24053937845823	3.89114711577822	3.2740268096208
Tpr_TRINITY_DN11343_c5_g2|Tdu_TRINITY_DN18165_c3_g3	9.38710445585798	9.22851372712481	9.07305164623663	9.29001802004004	8.84470320616586	8.92768956539452	9.10100563697539	8.98836892349089	9.08309820426742
Tpr_TRINITY_DN15350_c0_g11|Tdu_TRINITY_DN13641_c0_g1	5.96114199451286	6.10607138227023	5.54880055950452	5.359644585882	5.63497719666557	5.88698722845136	6.06835840307555	6.12144473520001	6.16155208036238
Tpr_TRINITY_DN13442_c1_g1|Tdu_TRINITY_DN17860_c1_g5	4.59299088286485	4.64902635646981	3.43332334208458	3.98113296262827	4.62485297939186	4.72140116273338	3.37804290220816	4.58302482041589	0.952098714733433
Tpr_TRINITY_DN14311_c5_g6|Tdu_TRINITY_DN21074_c7_g2	7.48413874192762	6.71941568436121	7.39415274480391	6.49714810963194	6.44664941383795	6.67181913388282	7.56966297474979	6.38053195651714	7.16803611393258
Tpr_TRINITY_DN15983_c0_g1|Tdu_TRINITY_DN21680_c5_g2	3.55904355094152	4.22521864756323	4.25045928493477	2.14463169491115	3.60438887683215	4.36992879223201	5.4732001352485	5.47610961649938	5.24977926337412
Tpr_TRINITY_DN13046_c2_g2|Tdu_TRINITY_DN14773_c0_g1	5.85322665534597	6.28551915783105	6.3897340735369	5.78022026870228	5.53038829538837	5.39459084646628	7.31949071985305	7.70640723592117	7.49125752584146
Tpr_TRINITY_DN14537_c0_g1|Tdu_TRINITY_DN16855_c3_g2	8.34912048156728	8.95910202926876	8.45251690731789	7.56127844705165	7.99277524802099	8.18790483004618	8.27175810906895	8.09157420561788	7.57170735826148
Tpr_TRINITY_DN11475_c5_g4|Tdu_TRINITY_DN18730_c2_g2	8.98210942397629	9.0562554886525	8.97617096890952	9.51594162386002	9.10172751224555	9.13948168157723	8.43036393733824	8.508120011402	8.21575915444162
Tpr_TRINITY_DN10159_c0_g1|Tdu_TRINITY_DN16097_c0_g1	4.29600914510772	4.84494656644507	3.43332334208458	4.19525776798112	3.96695895621686	3.90426521988319	4.87280759395774	3.89114711577822	3.75945363679104
Tpr_TRINITY_DN12362_c6_g1|Tdu_TRINITY_DN21481_c1_g2	4.29600914510772	5.98660771566866	5.38085592219045	4.29147308324042	4.98290050008588	4.86949980172252	5.27616328818895	5.144903708024	5.29787355157516
