Tdu1	Tdu2	Tdu3	Tpr1	Tpr2	Tpr3	Tml1	Tml2	Tml3
Tpr_TRINITY_DN11903_c1_g1|Tdu_TRINITY_DN20762_c0_g1	3.29899331483427	3.34435010016609	3.3210371051395	3.58383976165044	3.90003865777427	3.75947420338345	2.4077585488735	5.08215162072004	6.22809752325223
Tpr_TRINITY_DN10662_c1_g4|Tdu_TRINITY_DN12207_c0_g1	4.09545992074914	4.12675866509347	3.92370160759411	3.03635196634794	4.08848374718738	3.5990095311902	3.99272104959465	5.16704051830655	3.66175070069842
Tpr_TRINITY_DN14330_c0_g1|Tdu_TRINITY_DN16775_c3_g1	4.83242551491534	4.48185362391603	5.57737685839928	2.79534386684415	4.14619924504366	3.90386411271862	3.99272104959465	5.46402225606368	-0.0386890174426747
Tpr_TRINITY_DN10488_c3_g7|Tdu_TRINITY_DN14804_c0_g1	4.47733055609278	4.72286172341982	4.58851741600448	3.97976843798157	4.49614171610062	4.26643419210333	2.89318537604374	4.79264500352505	3.86820157816584
Tpr_TRINITY_DN15104_c1_g1|Tdu_TRINITY_DN21700_c1_g1	7.27506747558879	7.02692339751367	7.47604268674607	6.47546360060564	6.77298192145945	7.17688260712504	5.75825579595763	7.33237825025321	7.49269244307364
Tpr_TRINITY_DN13415_c3_g4|Tdu_TRINITY_DN24023_c1_g1	4.33646802025293	4.19234700672104	4.71589672248071	3.42337508945719	4.81362390595679	2.68147169138217	4.33375796742972	5.16704051830655	4.48487293861434
Tpr_TRINITY_DN4827_c0_g1|Tdu_TRINITY_DN8704_c0_g1	2.51049742002798	2.78795675164171	3.92370160759411	4.09079975037032	3.68322726870112	4.36952768506743	4.8407179561496	4.12522034261192	4.48487293861434
Tpr_TRINITY_DN11526_c3_g4|Tdu_TRINITY_DN13972_c0_g1	6.03975048816285	5.86036524716976	5.43651432255943	6.077379234608	6.39858640667795	6.47733097460195	6.35261699468104	6.10384669181936	5.57602082667253
Tpr_TRINITY_DN11195_c3_g4|Tdu_TRINITY_DN15364_c0_g1	9.60085046933855	9.84960590109826	9.75535643757305	8.84568725253379	9.31061326282089	9.28797972238459	9.84571863720797	9.60951014486513	9.85157525957844
Tpr_TRINITY_DN12576_c3_g4|Tdu_TRINITY_DN18863_c0_g1	4.47733055609278	2.78795675164171	3.92370160759411	-0.66408775179315	0.795701997959531	-0.48845331006014	3.78627017212723	3.2076825028039	3.86820157816584
Tpr_TRINITY_DN11765_c4_g3|Tdu_TRINITY_DN14918_c0_g2	8.5247715510101	8.73253963732218	8.52759929737422	8.26369021028919	8.17940629043358	8.09274727186482	9.36427991220662	8.18241574419347	8.58701982562179
Tpr_TRINITY_DN12822_c1_g8|Tdu_TRINITY_DN17391_c0_g7	3.80595330355415	4.76658310084914	4.44879265233787	3.97976843798157	4.25513361659683	2.68147169138217	3.25575545542845	5.59234635303922	3.66175070069842
Tpr_TRINITY_DN12537_c5_g1|Tdu_TRINITY_DN19680_c1_g1	4.72349114336218	3.98589612925362	4.54342952647594	3.85947420426386	4.58229835985034	5.18397203191136	2.89318537604374	6.2275820602416	5.98367879558578
Tpr_TRINITY_DN12492_c5_g3|Tdu_TRINITY_DN16484_c3_g1	5.49400929723941	5.20828855059007	5.36056546932613	5.40200143866462	5.73116174576482	5.92093762607756	5.2151134709311	4.28568501480517	5.00570510191578
Tpr_TRINITY_DN13270_c4_g1|Tdu_TRINITY_DN23742_c4_g1	10.2900675591563	10.4748691831934	10.144050439863	11.4571219646161	11.3052790881575	11.3574287243239	10.5886622580529	10.3495058163665	10.4581647599454
Tpr_TRINITY_DN13533_c12_g2|Tdu_TRINITY_DN23076_c2_g2	3.44338322416945	4.48185362391603	5.13600521130697	3.42337508945719	2.56123674432251	2.31890161199746	5.13022457334459	3.49718911999888	3.66175070069842
Tpr_TRINITY_DN13103_c0_g2|Tdu_TRINITY_DN17468_c2_g1	3.13852864264102	1.50784883244897	1.37350452503363	4.19389324333442	4.45105382657209	2.68147169138217	1.67079295470729	4.28568501480517	-0.0386890174426747
Tpr_TRINITY_DN10593_c4_g5|Tdu_TRINITY_DN16955_c7_g3	6.86484699260772	8.94723450888451	8.75720881750768	11.7848028778361	11.4372119014185	11.8644177446179	6.52877394983486	8.58078932161682	10.1695453408971
Tpr_TRINITY_DN13327_c3_g1|Tdu_TRINITY_DN24493_c0_g6	3.80595330355415	3.09281133317013	4.18085944709124	3.85947420426386	3.42797021345904	2.97097830857716	0.0858304539861338	4.12522034261192	3.13123598399964
Tpr_TRINITY_DN9607_c0_g1|Tdu_TRINITY_DN17109_c1_g1	4.09545992074914	4.31520375450658	4.39903961714077	3.42337508945719	4.02836275474981	4.46574300032673	3.99272104959465	4.28568501480517	4.60516717233205
Tpr_TRINITY_DN13184_c5_g1|Tdu_TRINITY_DN23871_c9_g1	7.48985765396895	7.33348910753433	7.62954468426454	7.48057049103873	7.09948274613663	7.67645361661555	7.14111288948732	7.70309341854676	7.03812657960816
Tpr_TRINITY_DN11764_c9_g1|Tdu_TRINITY_DN20422_c3_g1	8.10905752414986	8.03364926070199	7.91708878452246	7.31890582290116	7.68566219761817	7.81988572007927	7.61721191450245	8.82239234691911	8.40010283513559
Tpr_TRINITY_DN12135_c1_g4|Tdu_TRINITY_DN14145_c0_g1	5.62092140972163	6.01337686567573	6.66943741138805	6.32459693497902	6.89583866924498	6.73071521040202	5.86719016751079	5.96849483892447	6.64781150974054
Tpr_TRINITY_DN15098_c1_g2|Tdu_TRINITY_DN18284_c0_g6	5.62092140972163	4.05804591500945	5.10530841408406	5.60269878890175	4.77755465124927	3.41843728554838	1.67079295470729	6.41279693270851	4.04877382380766
Tpr_TRINITY_DN13868_c2_g4|Tdu_TRINITY_DN23619_c0_g1	4.54291889772036	4.58313695975321	4.86993035115313	4.19389324333442	4.94950733403857	4.72100005556881	4.33375796742972	4.28568501480517	4.71619848472079
Tpr_TRINITY_DN15518_c0_g1|Tdu_TRINITY_DN17395_c0_g2	7.36847841515555	7.41130034409072	7.02967397624721	5.31319217170677	4.70259259356805	4.86909869455794	5.57768355031581	6.18750462086627	6.26509173073443
Tpr_TRINITY_DN14972_c1_g4|Tdu_TRINITY_DN14395_c0_g1	6.25073814622705	6.08419820286542	6.5145168345607	6.39119468370804	6.68809302387293	6.52277394536311	6.1943549107643	6.44714843749929	5.09059399950229
Tpr_TRINITY_DN14848_c4_g3|Tdu_TRINITY_DN22507_c7_g1	4.18034881833565	3.82977692733634	4.83293614367093	5.06383270277005	4.77755465124927	4.72100005556881	5.2151134709311	5.08215162072004	5.24671320141957
Tpr_TRINITY_DN12507_c4_g1|Tdu_TRINITY_DN22340_c2_g4	4.60565465306832	4.31520375450658	4.49688694053891	-0.66408775179315	3.83132590769025	3.21198640808095	3.78627017212723	4.89573849648916	4.9155072929442
Tpr_TRINITY_DN15275_c2_g1|Tdu_TRINITY_DN24904_c0_g1	4.54291889772036	4.96728045108627	4.86993035115313	5.21855529756869	4.25513361659683	5.23946714450306	3.25575545542845	5.39530950597967	5.31886298717541
Tpr_TRINITY_DN10385_c8_g1|Tdu_TRINITY_DN20359_c9_g1	4.09545992074914	4.12675866509347	4.49688694053891	4.09079975037032	4.94950733403857	5.12625653405507	3.54526207262343	4.43007492414034	2.28323907744469
Tpr_TRINITY_DN13806_c2_g5|Tdu_TRINITY_DN14508_c0_g1	1.37299389627805	2.94842142383496	1.73607460441834	4.09079975037032	3.42797021345904	4.72100005556881	6.1943549107643	4.89573849648916	4.8192919776849
Tpr_TRINITY_DN12280_c3_g2|Tdu_TRINITY_DN16027_c0_g1	4.26051916701964	4.63123124795426	4.75597416185604	4.46519526515182	5.0736867452593	4.79694890880211	6.35261699468104	5.24721086699053	5.89204832012021
Tpr_TRINITY_DN14813_c0_g1|Tdu_TRINITY_DN19139_c0_g1	4.26051916701964	3.90994727602032	4.23857494494752	4.3803063675653	4.94950733403857	4.79694890880211	2.4077585488735	4.99195381174846	4.04877382380766
Tpr_TRINITY_DN9822_c0_g2|Tdu_TRINITY_DN24937_c2_g4	2.9579563969992	3.45538141255484	3.61054372233448	3.97976843798157	3.22866140523564	3.75947420338345	0.0858304539861338	4.5613194574186	3.42074260119462
Tpr_TRINITY_DN8442_c0_g1|Tdu_TRINITY_DN12921_c0_g1	7.48985765396895	6.71730219807792	7.02967397624721	6.5933000908995	6.20848352329801	4.55594080929831	3.78627017212723	8.76227135448153	4.60516717233205
Tpr_TRINITY_DN10325_c1_g5|Tdu_TRINITY_DN17573_c2_g2	6.08448880292814	6.4883964697828	6.81881503542628	5.56473093870273	6.08110421682178	6.14090331001947	6.38961120216324	6.44714843749929	6.22809752325223
Tpr_TRINITY_DN12400_c4_g1|Tdu_TRINITY_DN21299_c0_g4	8.67494729140414	8.59075818741248	8.54771688487904	9.36519947517509	9.43449989791123	9.4078790938498	8.4652088210574	8.633947257506	8.48094723540054
Tpr_TRINITY_DN15072_c6_g3|Tdu_TRINITY_DN15995_c0_g1	4.88395581555543	4.42841436495457	5.07394424317472	4.29010855859373	4.49614171610062	4.93781144464196	3.54526207262343	4.28568501480517	1.54627348327848
Tpr_TRINITY_DN11197_c2_g1|Tdu_TRINITY_DN24638_c3_g1	6.56676563967473	5.73391691192882	5.59957260451348	6.43394433116738	6.11039852361582	6.08140229827081	6.06311037748605	4.5613194574186	5.453164078887
Tpr_TRINITY_DN11296_c5_g1|Tdu_TRINITY_DN20745_c2_g4	3.80595330355415	3.34435010016609	3.61054372233448	3.72822967098561	2.17421362121326	2.97097830857716	1.67079295470729	3.73819721950268	3.42074260119462
Tpr_TRINITY_DN14787_c0_g3|Tdu_TRINITY_DN18561_c2_g5	3.69492199116541	2.60738450599989	2.02558122161332	5.00833759017835	4.49614171610062	4.79694890880211	4.8407179561496	2.84511242341919	3.66175070069842
Tpr_TRINITY_DN10399_c1_g3|Tdu_TRINITY_DN19537_c4_g2	3.69492199116541	3.82977692733634	4.34750931650069	4.09079975037032	3.51816802243062	4.26643419210333	3.54526207262343	4.12522034261192	3.86820157816584
Tpr_TRINITY_DN14882_c0_g9|Tdu_TRINITY_DN23525_c1_g5	8.23346015479521	8.0514330919378	8.24386924461704	6.94324256195646	6.96962892995934	5.85139669282448	6.68574329617326	8.633947257506	5.98367879558578
Tpr_TRINITY_DN12123_c2_g1|Tdu_TRINITY_DN25403_c1_g10	4.09545992074914	4.48185362391603	4.23857494494752	5.3582800612353	4.25513361659683	4.72100005556881	3.78627017212723	3.9446480969701	4.71619848472079
Tpr_TRINITY_DN11411_c5_g1|Tdu_TRINITY_DN20063_c6_g1	4.60565465306832	4.37291925236287	4.94118903432295	2.14326717026445	2.99733585912918	3.5990095311902	2.4077585488735	3.9446480969701	2.76866590461493
Tpr_TRINITY_DN14071_c2_g5|Tdu_TRINITY_DN21181_c3_g1	7.75496937483535	8.20233109529367	8.25089822339765	8.68685142975328	9.20594132873555	9.06805274461179	8.09145500318001	7.71723760086703	7.85005423145558
Tpr_TRINITY_DN15065_c2_g1|Tdu_TRINITY_DN18007_c2_g3	3.5746277574477	3.55847490551894	3.3210371051395	2.14326717026445	3.22866140523564	3.5990095311902	2.89318537604374	4.79264500352505	3.86820157816584
Tpr_TRINITY_DN7713_c0_g1|Tdu_TRINITY_DN24039_c0_g2	3.69492199116541	3.74488802974982	3.5203459133629	1.65784034309421	2.38066449868069	2.68147169138217	3.78627017212723	1.62272000208274	1.54627348327848
Tpr_TRINITY_DN12547_c0_g3|Tdu_TRINITY_DN18149_c2_g1	6.45194523767287	6.04922206462245	5.84227400825027	7.87118762482765	7.7288024728909	7.65620493277174	6.85401477876306	7.35064045664594	6.83167570214073
Tpr_TRINITY_DN10773_c11_g2|Tdu_TRINITY_DN20916_c10_g4	5.27988449188657	5.04034391327599	5.36056546932613	5.16880226237159	5.29395286548736	5.12625653405507	5.04002676437301	5.87064751552633	6.37070191869503
Tpr_TRINITY_DN9241_c0_g1|Tdu_TRINITY_DN16412_c0_g1	2.9579563969992	3.45538141255484	4.29407005753923	3.03635196634794	3.33175489819974	4.79694890880211	2.89318537604374	5.39530950597967	4.8192919776849
Tpr_TRINITY_DN12860_c0_g3|Tdu_TRINITY_DN22356_c0_g2	3.5746277574477	3.34435010016609	3.99241435767813	4.3803063675653	4.70259259356805	4.36952768506743	3.78627017212723	3.9446480969701	3.86820157816584
Tpr_TRINITY_DN19613_c0_g1|Tdu_TRINITY_DN10940_c0_g1	6.25073814622705	5.07553334173829	5.55483428974819	6.077379234608	6.02066836295981	5.74036538043574	5.86719016751079	6.06012531439004	5.38757573725942
Tpr_TRINITY_DN14193_c0_g12|Tdu_TRINITY_DN3264_c0_g1	5.52679923235708	6.27792273842712	5.86077035186765	4.69346425282493	3.75917612193442	5.53391450296831	5.44338245860422	3.73819721950268	4.04877382380766
Tpr_TRINITY_DN9739_c0_g2|Tdu_TRINITY_DN15712_c0_g1	5.94588356469863	6.24738837027901	5.4116396539204	6.10409657298378	5.18801942073829	5.0661355416175	5.04002676437301	6.26657619185747	6.06983543933549
Tpr_TRINITY_DN11208_c4_g1|Tdu_TRINITY_DN24709_c3_g1	6.08448880292814	5.95788175308402	6.01736071480836	6.68464040243793	5.95758968033642	6.38191140952326	5.29528381961508	6.10384669181936	6.26509173073443
Tpr_TRINITY_DN13658_c1_g1|Tdu_TRINITY_DN17299_c3_g4	6.14909788435121	5.68917859716354	5.98400211786192	5.74530318434455	5.13198538582396	5.66129380944454	4.72968664376086	5.46402225606368	6.78148994497251
Tpr_TRINITY_DN11014_c3_g6|Tdu_TRINITY_DN23091_c3_g5	6.98770374039326	6.89525076481362	7.19914480011898	7.34153679740073	7.12840993160014	7.41241349792061	7.09705770940939	7.87696128945853	8.01115953200789
Tpr_TRINITY_DN15460_c2_g1|Tdu_TRINITY_DN21327_c1_g6	1.37299389627805	1.50784883244897	1.73607460441834	4.09079975037032	3.75917612193442	3.21198640808095	4.17329329523647	3.2076825028039	3.42074260119462
Tpr_TRINITY_DN12448_c6_g7|Tdu_TRINITY_DN16882_c1_g3	2.75150551953178	3.82977692733634	3.61054372233448	3.58383976165044	4.74056044376707	3.21198640808095	3.54526207262343	4.43007492414034	2.76866590461493
Tpr_TRINITY_DN14770_c1_g3|Tdu_TRINITY_DN20432_c5_g1	8.24335861586145	8.31704275417036	8.68638748031799	8.44182075677801	8.79005543481839	8.8038683227419	7.83402330357559	8.31852827149219	8.71285504164642
Tpr_TRINITY_DN12010_c0_g1|Tdu_TRINITY_DN21624_c8_g1	8.6858768515624	9.82784345145049	8.69414392395242	9.2443048689806	8.12303008058948	7.95862991614951	8.43012636190195	7.73124445886091	6.92709526721941
Tpr_TRINITY_DN14210_c0_g2|Tdu_TRINITY_DN15000_c0_g1	3.29899331483427	3.74488802974982	3.92370160759411	2.14326717026445	2.86609132585093	3.41843728554838	2.89318537604374	3.73819721950268	3.42074260119462
Tpr_TRINITY_DN11029_c5_g4|Tdu_TRINITY_DN23895_c2_g1	8.19827072633291	7.59833936639688	8.11497151143478	7.26072475181263	7.41921773945008	7.65620493277174	6.90600941640132	8.44289896449793	8.90675481893524
Tpr_TRINITY_DN15047_c1_g1|Tdu_TRINITY_DN24683_c3_g1	5.07343361441914	5.59531167369931	5.80455434230111	4.82776534453652	4.02836275474981	4.03510864599687	5.29528381961508	4.5613194574186	1.54627348327848
Tpr_TRINITY_DN11816_c1_g1|Tdu_TRINITY_DN17713_c4_g3	4.77898625595388	4.67777383389129	4.6746740597542	4.69346425282493	4.53986309352994	4.55594080929831	2.4077585488735	4.99195381174846	4.71619848472079
Tpr_TRINITY_DN11207_c1_g1|Tdu_TRINITY_DN20977_c3_g1	6.73054590089613	6.73941289968367	6.80932358644898	6.10409657298378	5.61332525547096	5.95449018578859	5.04002676437301	6.34153824953869	6.26509173073443
Tpr_TRINITY_DN15831_c1_g5|Tdu_TRINITY_DN18354_c6_g1	4.83242551491534	4.80901836716954	3.99241435767813	5.87507105931488	4.30666391723691	5.29290640346452	4.47814787676489	3.73819721950268	3.86820157816584
Tpr_TRINITY_DN10890_c0_g9|Tdu_TRINITY_DN17838_c7_g3	9.02404558745698	9.08743415571568	9.05499394943336	9.24730423605031	8.90735934422266	8.97302613722602	9.06597003162529	8.94163934709776	9.13873052054656
Tpr_TRINITY_DN10939_c0_g5|Tdu_TRINITY_DN22307_c3_g1	5.15959025816885	4.92931260088725	4.6322387934338	4.3803063675653	5.18801942073829	5.3444367041046	3.25575545542845	5.16704051830655	4.60516717233205
Tpr_TRINITY_DN13329_c0_g3|Tdu_TRINITY_DN16844_c3_g1	4.77898625595388	3.22405586644838	4.0580026993057	4.3803063675653	3.22866140523564	3.41843728554838	1.67079295470729	4.43007492414034	3.86820157816584
Tpr_TRINITY_DN14559_c1_g2|Tdu_TRINITY_DN23425_c1_g1	4.66577564550589	3.65469022077825	3.92370160759411	4.89050109988449	4.53986309352994	4.26643419210333	4.8407179561496	5.32315972022383	5.09059399950229
Tpr_TRINITY_DN10813_c2_g2|Tdu_TRINITY_DN17609_c1_g1	7.19572404422257	6.30782422414098	6.30085922320186	6.53558459304321	6.66853075749442	6.30596255628997	5.91872046815088	6.77922448776273	6.72949530733425
Tpr_TRINITY_DN12619_c0_g4|Tdu_TRINITY_DN21165_c3_g3	5.52679923235708	6.55224295180743	6.00077783061275	6.94324256195646	5.39263714034676	5.85139669282448	3.54526207262343	6.10384669181936	6.88017421983192
Tpr_TRINITY_DN14562_c1_g1|Tdu_TRINITY_DN25047_c3_g1	7.35027381977796	7.31151870769872	7.38313322623141	7.76636479987238	7.25840874862969	7.28633374954103	7.70788227344251	6.90812222094499	4.04877382380766
Tpr_TRINITY_DN10387_c0_g4|Tdu_TRINITY_DN25104_c3_g2	8.25318962522115	8.46038209361321	8.42878696053482	6.95796406766323	7.28434553781332	7.3507504780368	7.43455860821721	7.3686743794762	7.65479794005665
Tpr_TRINITY_DN14803_c9_g1|Tdu_TRINITY_DN17318_c3_g1	6.01685008605277	6.06681612463719	6.21720129415496	5.60269878890175	5.52905633857336	5.3444367041046	5.2151134709311	5.71018284333308	5.51589983423496
Tpr_TRINITY_DN15493_c1_g7|Tdu_TRINITY_DN24258_c2_g3	6.21093713816907	6.11834642527727	6.30085922320186	6.15609121062204	5.78665685835652	6.01934133013856	5.57768355031581	5.87064751552633	5.17076434818628
Tpr_TRINITY_DN10815_c9_g2|Tdu_TRINITY_DN19703_c4_g1	4.54291889772036	5.10988484652907	5.64296520002686	3.72822967098561	5.85747819554622	5.74036538043574	6.1943549107643	5.87064751552633	6.26509173073443
Tpr_TRINITY_DN11576_c2_g5|Tdu_TRINITY_DN11128_c0_g1	3.69492199116541	3.65469022077825	2.47304019858455	2.50583724964916	4.20169435763537	2.97097830857716	2.4077585488735	4.99195381174846	4.48487293861434
Tpr_TRINITY_DN12899_c8_g1|Tdu_TRINITY_DN19427_c1_g7	5.99358030672993	5.64300841573061	5.72602093975442	6.30169653286894	6.16726086057149	6.35703674088423	6.71518707406574	6.2275820602416	6.40425447840605
Tpr_TRINITY_DN11794_c4_g1|Tdu_TRINITY_DN23050_c4_g1	4.47733055609278	4.67777383389129	5.10530841408406	6.18140229915122	5.80469078118679	5.81532743811696	4.72968664376086	5.52961059769126	5.00570510191578
Tpr_TRINITY_DN11332_c0_g5|Tdu_TRINITY_DN25508_c4_g1	3.13852864264102	2.78795675164171	3.3210371051395	5.06383270277005	1.28112882512977	3.21198640808095	3.78627017212723	4.28568501480517	3.42074260119462
Tpr_TRINITY_DN13485_c2_g1|Tdu_TRINITY_DN20260_c3_g9	5.20081292089537	5.54598396133574	4.83293614367093	5.3582800612353	5.57180598603269	5.29290640346452	5.29528381961508	5.71018284333308	5.74267069608199
Tpr_TRINITY_DN14001_c4_g3|Tdu_TRINITY_DN17972_c3_g3	5.70927728414248	5.995114659283	6.1283920271971	6.41272784525768	6.05120273110792	5.92093762607756	6.10819826701459	6.54555214156028	6.0274001730151
Tpr_TRINITY_DN12486_c1_g2|Tdu_TRINITY_DN25024_c1_g5	7.04541923824954	7.4587171251181	6.41789864439208	7.61668301833745	7.76609553587421	7.84693704463378	7.22538180638493	7.00354178602367	6.33635041390425
Tpr_TRINITY_DN10471_c5_g1|Tdu_TRINITY_DN21478_c1_g1	7.70570182991865	7.96023717408215	8.45337021844441	8.21549549781963	8.40006989785328	8.22922311300626	7.61721191450245	7.4040797156074	7.42891653264032
Tpr_TRINITY_DN11334_c1_g1|Tdu_TRINITY_DN23065_c0_g4	4.00526211177756	5.44196089679252	3.69543261992099	1.65784034309421	2.38066449868069	3.41843728554838	3.54526207262343	5.08215162072004	4.8192919776849
Tpr_TRINITY_DN13429_c1_g1|Tdu_TRINITY_DN24880_c4_g1	6.43477009386474	6.97195693829574	6.74107528547671	7.3527205358934	6.87891536620851	6.91242612622204	6.56156388495253	7.70309341854676	7.65479794005665
Tpr_TRINITY_DN6696_c0_g1|Tdu_TRINITY_DN21606_c2_g1	5.92143052097409	5.68917859716354	5.53193388763811	5.60269878890175	5.18801942073829	4.72100005556881	4.8407179561496	5.16704051830655	4.60516717233205
Tpr_TRINITY_DN11037_c0_g1|Tdu_TRINITY_DN17814_c0_g1	4.33646802025293	3.98589612925362	4.18085944709124	3.97976843798157	4.81362390595679	4.36952768506743	4.47814787676489	4.43007492414034	4.71619848472079
Tpr_TRINITY_DN12362_c6_g2|Tdu_TRINITY_DN18281_c1_g1	2.9579563969992	2.94842142383496	3.4241305981036	4.3803063675653	3.90003865777427	2.31890161199746	2.4077585488735	3.9446480969701	4.04877382380766
Tpr_TRINITY_DN7963_c0_g1|Tdu_TRINITY_DN18233_c6_g3	3.90904679651826	4.48185362391603	4.6746740597542	4.29010855859373	3.90003865777427	4.03510864599687	5.04002676437301	2.35968559624895	3.66175070069842
Tpr_TRINITY_DN13307_c0_g1|Tdu_TRINITY_DN13804_c0_g1	4.72349114336218	4.89031846927139	4.94118903432295	4.76217700290895	4.53986309352994	4.72100005556881	3.54526207262343	4.5613194574186	4.60516717233205
Tpr_TRINITY_DN13437_c0_g5|Tdu_TRINITY_DN13535_c0_g1	1.37299389627805	3.45538141255484	2.02558122161332	4.6213144670691	4.58229835985034	4.03510864599687	0.0858304539861338	0.037757501361585	2.76866590461493
Tpr_TRINITY_DN11452_c3_g1|Tdu_TRINITY_DN19386_c3_g1	4.60565465306832	4.42841436495457	4.83293614367093	5.31319217170677	4.94950733403857	5.0661355416175	4.33375796742972	4.68161369113631	4.60516717233205
Tpr_TRINITY_DN11127_c0_g5|Tdu_TRINITY_DN21931_c1_g1	8.46257678940276	8.36048980282135	8.39110834350455	8.33309172914447	8.33950717392393	8.45112590425455	8.15729281654276	8.03211093822044	8.12621790923301
Tpr_TRINITY_DN11029_c4_g1|Tdu_TRINITY_DN16080_c0_g1	5.76531131905681	5.49490977674148	5.76582194781239	4.95062209232206	5.34413862265557	5.29290640346452	5.81375090854933	6.41279693270851	5.84395403191917
Tpr_TRINITY_DN7592_c0_g1|Tdu_TRINITY_DN13882_c0_g1	4.93370885075253	5.41473942805749	4.86993035115313	5.48565936771153	5.39263714034676	5.3444367041046	5.75825579595763	5.71018284333308	5.17076434818628
Tpr_TRINITY_DN13597_c1_g1|Tdu_TRINITY_DN23746_c1_g2	5.70927728414248	5.4686782351683	5.53193388763811	4.09079975037032	4.66359846195219	4.46574300032673	5.2151134709311	4.99195381174846	6.11105810206201
Tpr_TRINITY_DN11618_c0_g5|Tdu_TRINITY_DN24489_c1_g3	9.48881787371429	9.04145667464307	8.62819574069652	4.5453656138358	2.99733585912918	3.90386411271862	6.77233098116935	7.47238572899831	8.20448496603028
Tpr_TRINITY_DN36940_c0_g1|Tdu_TRINITY_DN12797_c0_g1	6.73054590089613	4.67777383389129	4.18085944709124	4.82776534453652	4.74056044376707	4.46574300032673	5.29528381961508	4.99195381174846	3.86820157816584
Tpr_TRINITY_DN13747_c1_g2|Tdu_TRINITY_DN17564_c2_g1	6.14909788435121	6.68348748508568	6.57177415216991	5.74530318434455	7.06996365921658	6.74995142926494	5.51209520868823	5.39530950597967	5.57602082667253
Tpr_TRINITY_DN11356_c4_g5|Tdu_TRINITY_DN14593_c0_g1	6.51867135147368	6.75034245984193	6.54914317767034	6.75376476309275	6.58751606912136	6.74995142926494	6.23557757349082	6.69596898411338	6.11105810206201
Tpr_TRINITY_DN12408_c8_g3|Tdu_TRINITY_DN20535_c0_g2	7.07897179796057	6.66049584245945	6.60506859226833	6.7196165406809	6.96962892995934	6.82442964522421	6.49522139012384	7.09303993686277	6.30116098544195
Tpr_TRINITY_DN13457_c0_g3|Tdu_TRINITY_DN21780_c7_g2	4.66577564550589	4.63123124795426	4.23857494494752	4.5453656138358	4.20169435763537	4.15540287971458	4.72968664376086	4.12522034261192	5.51589983423496
Tpr_TRINITY_DN12156_c2_g2|Tdu_TRINITY_DN18887_c1_g1	6.19061715378948	5.57085862997477	5.84227400825027	5.26664958576974	4.66359846195219	4.93781144464196	6.80007597165226	5.92040055072343	6.8068010335017
Tpr_TRINITY_DN14853_c3_g5|Tdu_TRINITY_DN19891_c7_g1	4.00526211177756	4.42841436495457	5.16606244516315	4.69346425282493	5.18801942073829	5.3444367041046	4.8407179561496	5.65246734547679	3.42074260119462
Tpr_TRINITY_DN9248_c0_g2|Tdu_TRINITY_DN21422_c2_g3	4.40861780600877	4.67777383389129	4.54342952647594	4.46519526515182	5.16027443025539	5.12625653405507	2.89318537604374	3.73819721950268	6.06983543933549
Tpr_TRINITY_DN12857_c1_g2|Tdu_TRINITY_DN21056_c3_g1	6.17000687411419	6.67203746434214	7.23503458724227	5.87507105931488	6.62859201212427	7.20503364743919	5.37123267284838	6.41279693270851	6.85612874586527
Tpr_TRINITY_DN11626_c2_g10|Tdu_TRINITY_DN18036_c2_g1	4.60565465306832	4.05804591500945	5.10530841408406	3.72822967098561	4.70259259356805	4.46574300032673	1.67079295470729	4.12522034261192	4.8192919776849
Tpr_TRINITY_DN12044_c5_g4|Tdu_TRINITY_DN24818_c9_g1	5.46045673752839	6.52704239768229	5.93247181722184	4.69346425282493	4.70259259356805	5.48882661343978	4.72968664376086	6.2275820602416	6.8068010335017
Tpr_TRINITY_DN14311_c2_g1|Tdu_TRINITY_DN16971_c1_g3	3.69492199116541	3.09281133317013	3.99241435767813	4.6213144670691	3.83132590769025	3.21198640808095	4.60939241004315	4.68161369113631	4.04877382380766
Tpr_TRINITY_DN7931_c0_g1|Tdu_TRINITY_DN17989_c2_g5	2.220990802833	4.05804591500945	3.3210371051395	4.46519526515182	4.40451124063506	4.72100005556881	0.0858304539861338	4.12522034261192	5.38757573725942
Tpr_TRINITY_DN11373_c6_g1|Tdu_TRINITY_DN19704_c4_g2	4.00526211177756	4.31520375450658	4.54342952647594	3.97976843798157	4.53986309352994	4.55594080929831	3.99272104959465	4.28568501480517	4.04877382380766
Tpr_TRINITY_DN12325_c1_g1|Tdu_TRINITY_DN20146_c3_g1	5.81925012616761	5.04034391327599	5.64296520002686	5.31319217170677	4.84881333441909	5.53391450296831	5.13022457334459	5.24721086699053	2.28323907744469
Tpr_TRINITY_DN14139_c0_g2|Tdu_TRINITY_DN21706_c3_g1	5.79253278779183	5.3004067525785	5.13600521130697	5.48565936771153	5.98947374135621	5.70137124881988	5.04002676437301	6.10384669181936	5.57602082667253
Tpr_TRINITY_DN12100_c1_g5|Tdu_TRINITY_DN21143_c2_g4	10.9086580870882	10.7696079721653	11.0119404390241	11.0061258849454	11.0495494829469	11.1340561446232	11.0752249538309	10.66437915372	10.6968670064689
Tpr_TRINITY_DN11191_c5_g9|Tdu_TRINITY_DN18309_c4_g1	5.70927728414248	5.27034951872232	5.16606244516315	5.74530318434455	4.94950733403857	5.3444367041046	5.96847350334798	4.89573849648916	-0.0386890174426747
